iteration,timestamp,input,bug_type,is_new,exit_code
1,0.000,"'{""pjiCD"": ""True"", ""NokkvS"": [], ""dTUQFTbc"": [], ""Zi"": ""999999999999999999999999WJPtCXzHyGJJInSlluakOhQo"", ""CtlcROCsRQpk",BONUS,1,1
2,0.028,'192.0.2.m[5678]',BONUS,0,1
3,0.029,"'{""JyJOAw"": ""[\'pUqUXqSQwQSmCezuTNjiTGbWSfZjUensLgDDCqpZMmRtBdlejB\', \'24\', \'asbbrvOgQEhFgJYaNOINTfgIbfTmKZhgdpLiplAW",RELIABILITY,1,-1
4,0.058,"'{""CzceOQat"": ""False"", ""bNoYwFCOUvQDyOIHgDjM"": ""mgPkTZeHKIPTTocuKqJHRtUgtrLmEnTaiWGTPjukbmosfeFXVz""}'",BONUS,0,1
5,0.083,"'{""JyJOAw"": ""[\'pUqUXqSQwQSmCezuTNjiTGbWSfZjUensLgDDCqpZMmRtBdlejB\', \'24\', \'asbbrvOgQEhFgJYaNOINTfgIbfTmKZhgdpLiphAW",BONUS,0,1
6,0.112,"'{""pjiCD"": ""True"", ""NokkvS"": [], ""dTUQFTbc"": [], ""Zi"": ""999999999999999999999999WJPtCXzHyGJJInSlluakOhQo"", ""CtlcROCsRQpk",BONUS,0,1
7,0.137,"'{""NxqyBWle"": """", ""InWaN"": 1739321778, ""kiqatbkHNbAN"": -284658578, ""PaLsuPEJTQCjRcIjxV"": -87160273}'",BONUS,0,1
8,0.163,"'{""OOkDTjJVGUZMdsEdueX"": """", ""YXotznnLHCLGYkPoLGeB"": """", ""WrrnMuYLGkgNMlAajLMM"": ""True""}'",BONUS,0,1
9,0.190,"'{""pjiCD"": ""True"", ""NokkvS"": [], ""dTUQFTbc"": [], ""Zi"": ""WJPtCXzHyGJJInSlluakOhQo"", ""CtlcROCsRQpkKmlz"": -1645286270, ""yNf",BONUS,0,1
10,0.218,"'{""pjiCD"": ""True"", ""NokkvS"": [], ""dTUQF bc"": [], ""Zi"": ""WJPtCXzHyGJJInSlluakOhQo"", ""CtlcROCsRQpkKmlz"": -1645286270, ""yNf",BONUS,0,1
11,0.246,'19260.20..4/26',BONUS,0,1
12,0.272,"'{""AhcnPr"": """", ""tttDjDysQg"": ""[\'True\', \'45\', \'37\', \'34\', \'null\']""}'",BONUS,0,1
13,0.297,"'{""ymTkBBNqYzVyxWrjjj"": """", ""GtXWSmiqmt"": ""True"", ""zvgbzJNRSeyZN"": ""False"", ""NqTCEWRtWYSCa"": ""False"", ""aIyQiiCyQGppzCjjT",BONUS,0,1
14,0.321,"'{""a"": }'",BONUS,0,1
15,0.347,"'{""UcaVpWh"": ""mt"", ""gkWDCLXGun"": ""True"", ""I"": 2073044279, ""kVDBczmplCxI"": 6726880024}'",BONUS,0,1
16,0.374,"'1""92.0.2.8[0-5]'",BONUS,0,1
17,0.399,"'{""unclosed"": '",BONUS,0,1
18,0.423,"'{""UhjX]yHUVHJCvlQi"": ""[\'74\', \'96\', \'29\']"", ""I"": -791232019}'",BONUS,0,1
19,0.448,"'{""JyJOAw"": ""[\'pUqUXqSQwQSmCezuTNjiTGbWSfZjUensLgDDCqpZMmRtBdlejB\', \'24<\', \'asbbrvOgQEhFgJYaNOINTfgIbfTmKZhgdpLiplA",BONUS,0,1
20,0.475,"'{""hnwLsl"": ""HbbXrQbOeRTbTtOoaHEfIMaVTsqkdGRDlMxijOEyUhkZrUioqoJAqRRonxENwmvFftcIfkDQWrgtJEBiMZTyOgJrBNvf"", ""SAYPbDXUNhT",BONUS,0,1
21,0.502,"'{""LsSInMiZMxX"": \\""""}'",BONUS,0,1
22,0.529,"'{""a"": }'",BONUS,0,1
23,0.556,"'{""vc`DXqHUesnpOSTJbWDRw"": ""False""}'",BONUS,0,1
24,0.581,"'{""mKHSxIByBaujghDF"": ""True"", ""mHLwBQKtzumd"": ""[\'zrKdkInyCIysnqRBpFEhwjkXxEIUBSIokLstZUneAa\', \'VnWOWkuvEncKiGfHMnvzDD",BONUS,0,1
25,0.606,"'{""QPgODQcOmRg"": ""True"", ""lSkFYvgGtTUWUhqI"": ""wlSUhkwNFNqnBrWJxfoNegUEmUOOtAn"", ""CiS"": ""[\'kyEMNbSWQvoeVbbdPWUFiKtFwEswJ",BONUS,0,1
26,0.633,"'{""pjiCD"": ""True"", ""NokkvS"": [], ""dTUQFTbc"": [], ""Zi"": ""9999999999ÿ99999999999999WJPtCXzHyGJJInSlluakOhQo"", ""CtlcROCsRQp",BONUS,0,1
27,0.658,"'{""vxYtOtAXf"": ""False"", ""LOWMvzKtoNsEFRReEkzr"": ""True"", ""qWIUVJZBkaQeBQjyy"": ""pYYNBzSqhyLrAqMByhwPlyPoMo"", ""scGuNEb"": ""[",BONUS,0,1
28,0.684,"'{""H"": ""[\'False\', \'null\', \'False\', \'null\', \'True\', \'True\', \'null\', \'null\', \'null\', \'EjSwOofJ\']"", ""In",BONUS,0,1
29,0.710,'192.0.20.64/26',BONUS,0,1
30,0.735,"'{""FTaDLGuAJicDPXaeY"": ""[\'45\', \'null\', \'dGTwvLtXhOSGPuCGcdWcLcxvtpmeALvyzfJdXaYmUWMIGtQHLThAkyg\', \'null\', \'null",BONUS,0,1
31,0.763,'192.0.2.80-192.0.2.85',BONUS,0,1
32,0.791,"'{""qzqEqALqssGIjmBm"": """", ""S"": ""True"", ""UWMRuABuWreL"": ""False"", ""necGTxQ"": ""dG""}'",BONUS,0,1
