iteration,timestamp,input,bug_type,is_new,exit_code
1,0.000,"'{""\\x06"": {}, ""\\U0009f822Z"": {""\\U000fc79a\\x8d"": {""\\x0b\\x99!w"": 10000000000000, "".´·\\x08\\x14"": 233102538198613120",INVALIDITY,1,0
2,0.268,'',INVALIDITY,1,0
3,0.537,"'{""3\\x9fg\\U0010c634\\x15"": 20816, ""´_×"": 9698, ""\\U0004304e"": 55, ""5\\x8eW\\U0004fa59ï"": 98, ""9\\xa0-´"": -120, ""õÄ\\x0",INVALIDITY,1,0
4,0.806,"'{""|"": {""è\\x85Ã"": 18905}}'",INVALIDITY,1,0
5,1.075,"'{""𣏅"": {}, ""Y0"": {""\\x92`>\\x1aü"": -9353, ""\\U000ffebb©¤\\x98\\U000577ed"": 2, ""J"": -18633, ""Õ\\U00037822°Ù\\U000f12a7"": ",INVALIDITY,1,0
6,1.343,"'{""\\x06î\\x8d"": {""\\U0006b7c7""J\\x0f\\x17"": -23283}, ""\\x0cîè\\nn"": {""\\x'",INVALIDITY,0,0
7,1.611,'{}{}',INVALIDITY,1,0
8,1.886,"'{""𪚤¾3\\U'",INVALIDITY,1,0
9,2.153,'{',INVALIDITY,1,0
10,2.417,"'{""emoji_esca{""emoji_esca{""emoji_esca{""emoji_esca{""emoji_esca{""emoji_esca{""emoji_escaped"": ""\\uD83D\\uDE00""}'",INVALIDITY,1,0
11,2.680,"'{""©\\xa0"": -23004, ""Å"": -3762, ""Ó\\x1c(\\x8e!"": 87, ""Ý??Ö|"": -11534732919693009779160426831957208982, ""䟀\\U000: -23004,",INVALIDITY,0,0
12,2.946,"'{""o\\U00059dc7\\U00099ff0Õ"": {""¿:"": -158067674173753707100522331609529228609, "";"": 3819287576602628862, ""\\U0001581fô"":",INVALIDITY,1,0
13,3.212,'|rue',INVALIDITY,0,0
14,3.476,"'[null, true, false, 0, """", {}'",INVALIDITY,1,0
15,3.741,'{',INVALIDITY,0,0
16,4.006,"'{""zero_variants"": [0, -0, 0.0, 0e0]'",INVALIDITY,1,0
17,4.270,"' ""û>0\\x8bk"":{{}}'",INVALIDITY,1,0
18,4.534,"'{""a"":{{""b"":  ""c"": 1}}}'",INVALIDITY,1,0
19,4.799,"'{""emoji_escaped"": ""'",INVALIDITY,1,0
20,5.067,"'{""𭼩"": -9, ""Ø\\x15\\U00064032"": 2, ""𥩀\\x81YGA"": -3176361156135077422, ""\\x00¤"": 7938, ""buggy"": -1611}'",INVALIDITY,1,0
21,5.334,"' ""û>0\\x8'",INVALIDITY,0,0
22,5.863,"'{""a""'",INVALIDITY,1,0
23,6.128,'{',INVALIDITY,0,0
24,6.392,"'[null, tr'",INVALIDITY,1,0
25,6.657,"'{""fl'",INVALIDITY,1,0
26,6.923,"'{""a"":{{""b"":  ""c"": 1}}}'",INVALIDITY,0,0
27,7.188,"'{""©\\xa0"": -23004, ""Å"": -3762, ""Ó\\x1c(\\x8e!"": 87, ""Ý??Ö|"": -11534732919693009779160426831957208982, ""䟀\\U000c78'",INVALIDITY,0,0
28,7.452,"'{""\\U000facee"": {""\\U000ee945\\U00058f0aÂ"": -125, ""\\x8cm>¢Õ"": -47, ""\\U000a10f9"": 565652749, ""Â"": -29236, ""ú\\U000df55",INVALIDITY,1,0
29,7.718,"'{""emoji_e'",INVALIDITY,0,0
30,7.982,'{',INVALIDITY,0,0
31,8.248,"'{""\\U000ec4cf𝥱"": {""\\x16ânæ\\U000c9c3a"": 1525333303, ""\\U0010b8b2"": -87, ""\\x98"": -24, ""\\U000df546"": 982, ""ù#$"": -1517",INVALIDITY,0,0
32,8.512,"'{""e`O"": {""o"": 100}, ""\\x11ü\\x04"": {""z\\U000d35df"": '",INVALIDITY,1,0
33,8.779,"'{""¼Ù\\'",INVALIDITY,0,0
34,9.043,"'{""\\U000facee"": {""\\U000ee945\\U00058f0aÂ"": -125, ""\\x8cm>¢Õ"": -47, ""\\U000a10f9"": 565652749, ""Â"":'",INVALIDITY,0,0
35,9.305,"'{""emoji_esca{""emoji_esca{""emoji_esca{""emoji_esca{""emoji_esca{""emoji_esca{""emoji_es'",INVALIDITY,0,0
36,9.568,"'{""e`O"": {""o"": 100}, ""\\x11ü\\x04"": {""z\\U000d35df"": 524288, ""éä\\U00032eddç["":'",INVALIDITY,0,0
37,9.831,"'{""3\\x9fg\\U0010c634\\x15"": 20816, ""´_×"": 9698, ""\\U0004304e"": 55, ""5\\x8eW\\U0004fa59ï"": 98, ""9\\xa0-´"": -120, ""õÄ\\x0",INVALIDITY,0,0
38,10.431,"'{""\\x06"": {}, ""\\U0009f822Z"": {""\\U000fc79a\\x8d"": {""\\x0b\\x99!w"": 10000000000000, "".´·\\x08\\x14"": 23310253'",INVALIDITY,0,0
39,10.699,'{',INVALIDITY,0,0
40,10.966,"'{""𭼩"": -9, ""Ø\\x15\\U00064032"": 2, ""𥩀\\x81YGA"": -3176361156135077422, ""\\x00'",INVALIDITY,0,0
41,11.230,"'{""f'",INVALIDITY,0,0
42,11.496,"'{""\\x06"": {}, ""\\U0009f822Z"": {""\\U000fc79a\\x8d"": {""\\x0b\\x99!w"": 10000000000000, "".´·\\x08\\x14"": 233102538198613120",INVALIDITY,0,0
