iteration,timestamp,input,bug_type,is_new,exit_code
1,7.093,2001:0db8:85a3:0000:0000:8a2e:0370:7334,normal,0,0
2,18.163,2001:db8:85a3:0:0:8a2e:370:7334,normal,0,0
3,23.370,2001:0000:1234:0000:0000:C1C0:ABCD:0876,normal,0,0
4,27.907,0000:0000:0000:0000:0000:0000:0000:0001,normal,0,0
5,32.321,0000:0000:0000:0000:0000:0000:0000:0000,normal,0,0
6,36.886,1:2:3:4:5:6:7:8,normal,0,0
7,41.282,FF02:0000:0000:0000:0000:0000:0000:0001,normal,0,0
8,46.122,3ffe:0b00:0000:0000:0001:0000:0000:000a,normal,0,0
9,51.336,::1,normal,0,0
10,55.522,::2:3:4:5:6:7:8,normal,0,0
11,59.723,2001:db8::,normal,0,0
12,63.975,2001::,normal,0,0
13,68.343,fe80::,normal,0,0
14,72.512,fc00::,normal,0,0
15,77.014,ff02::1,normal,0,0
16,81.360,2002::,normal,0,0
17,85.629,2001:10::,normal,0,0
18,90.478,1::,normal,0,0
19,96.128,1:2::,normal,0,0
20,100.635,1:2:3::,normal,0,0
21,104.954,1:2:3:4::,normal,0,0
22,109.301,1:2:3:4:5:6::,normal,0,0
23,113.935,1:2:3:4:5::,normal,0,0
24,118.223,2001:0db8::1428:57ab,normal,0,0
25,122.662,2001:0db8:0:0::1428:57ab,normal,0,0
26,126.898,2001:DB8::8:800:200C:417A,normal,0,0
27,131.337,FF01::101,normal,0,0
28,135.754,::127.0.0.1,normal,0,0
29,140.239,::ffff:192.168.1.1,normal,0,0
30,144.553,::ffff:0:0,normal,0,0
31,148.864,::13.1.68.3,normal,0,0
32,153.234,::FFFF:129.144.52.38,normal,0,0
33,157.840,fe80::217:f2ff:254.7.237.98,normal,0,0
34,162.598,2001:db8::192.0.2.33,normal,0,0
35,167.318,1:2:3:4:5:6:1.2.3.4,normal,0,0
36,172.073,1:2:3:4::1.2.3.4,normal,0,0
37,176.881,::ffff:192.0.2.128,normal,0,0
38,182.167,fe80:0000:0000:0000:0204:61ff:fe9d:f156,normal,0,0
39,187.991,FE80::204:61FF:FE9D:F156,normal,0,0
40,193.613,2001:DB8:0:0:8:800:200C:417A,normal,0,0
41,199.103,::ffff:0c22:384e,normal,0,0
42,204.000,2001:0db8:1234:ffff:ffff:ffff:ffff:ffff,normal,0,0
43,208.851,2001:db8:a::123,normal,0,0
44,213.477,127.0.0.1,bonus,1,0
45,218.107,192.168.1.1,bonus,0,0
46,223.105,1.2.3.4,bonus,1,0
47,228.081,3ffe:0b00:0000:0001:0000:0000:000a,bonus,1,0
48,233.224,FF02:0000:0000:0000:0000:0000:0000:0000:0001,invalidity,1,0
49,238.184,1:2:3:4:5:6:7:8:9,invalidity,0,0
50,243.262,2001:DB8:0:0:8:800:200C:417A:221FF01::101::2,invalidity,1,0
51,248.272,3ffe:b00::1::a,bonus,1,0
52,253.209,::1111:2222:3333:4444:5555:6666::,bonus,1,0
53,258.197,1:2:3::4:5::7:8,bonus,1,0
54,263.105,2001::FFD3::57ab,bonus,0,0
55,267.619,1::2::3,bonus,1,0
56,272.147,FF01::101::2,bonus,1,0
57,276.822,::,bonus,0,0
58,281.440,1111:2222:3333:4444::5555:,bonus,1,0
59,286.039,:1111:2222:3333:4444::5555,bonus,1,0
60,290.562,1111:,bonus,1,0
61,295.184,:,bonus,0,0
62,299.763,:::,bonus,0,0
63,304.409,1::5:256.2.3.4,bonus,1,0
64,309.050,1::5:1.256.3.4,bonus,1,0
65,313.814,::1.2.3.256,bonus,1,0
66,318.319,::300.2.3.4,bonus,1,0
67,322.994,::1.300.3.4,bonus,1,0
68,327.566,02001:0000:1234:0000:0000:C1C0:ABCD:0876,invalidity,0,0
69,332.073,2001:0000:1234:0000:00001:C1C0:ABCD:0876,invalidity,0,0
70,336.604,12345::6:7:8,invalidity,0,0
71,341.206,2001:db8:85a3::8a2e:37023:7334,invalidity,0,0
72,345.632,2001:db8:85a3::8a2e:370k:7334,bonus,1,0
73,350.198,ldkfj,bonus,0,0
74,354.616,123,bonus,1,0
75,359.109,2001:0000:1234:0000:0000:C1C0:ABCD:0876 0,bonus,1,0
76,363.795,2001:0000:1234: 0000:0000:C1C0:ABCD:0876,bonus,1,0
77,368.400,1.2.3.4:1111:2222:3333:4444::5555,bonus,0,0
78,373.188,1.2.3.4::,bonus,0,0
79,377.827,::ffff:2.3.4,bonus,0,0
80,382.760,::ffff:257.1.2.3,bonus,1,0
