timestamp,run_id,statement_coverage,branch_coverage,function_coverage,map_density,total_inputs,coverage_source
2026-04-20 00:47:44,20260420_004744,50.0,50.0,50.0,0.0061,1,instrumented
2026-04-20 00:48:17,20260420_004744,65.22,50.0,64.0,0.0061,2,instrumented
2026-04-20 00:48:27,20260420_004744,65.22,50.0,64.0,0.0061,3,instrumented
2026-04-20 00:48:39,20260420_004744,65.22,50.0,64.0,0.0061,4,instrumented
2026-04-20 00:48:50,20260420_004744,69.57,50.0,68.0,0.0061,5,instrumented
2026-04-20 00:49:04,20260420_004744,69.57,50.0,68.0,0.0061,6,instrumented
2026-04-20 00:49:15,20260420_004744,69.57,50.0,68.0,0.0061,7,instrumented
2026-04-20 00:49:26,20260420_004744,69.57,50.0,68.0,0.0061,8,instrumented
2026-04-20 00:49:36,20260420_004744,69.57,50.0,68.0,0.0061,9,instrumented
2026-04-20 00:49:51,20260420_004744,69.57,50.0,68.0,0.0061,10,instrumented
2026-04-20 00:50:02,20260420_004744,69.57,50.0,68.0,0.0061,11,instrumented
2026-04-20 00:50:12,20260420_004744,69.57,50.0,68.0,0.0061,12,instrumented
2026-04-20 00:50:23,20260420_004744,69.57,50.0,68.0,0.0061,13,instrumented
2026-04-20 00:50:33,20260420_004744,69.57,50.0,68.0,0.0061,14,instrumented
2026-04-20 00:50:43,20260420_004744,69.57,50.0,68.0,0.0061,15,instrumented
2026-04-20 00:50:54,20260420_004744,69.57,50.0,68.0,0.0061,16,instrumented
2026-04-20 00:51:04,20260420_004744,69.57,50.0,68.0,0.0061,17,instrumented
2026-04-20 00:51:14,20260420_004744,69.57,50.0,68.0,0.0061,18,instrumented
2026-04-20 00:51:25,20260420_004744,69.57,50.0,68.0,0.0061,19,instrumented
2026-04-20 00:51:35,20260420_004744,69.57,50.0,68.0,0.0061,20,instrumented
2026-04-20 00:51:45,20260420_004744,69.57,50.0,68.0,0.0061,21,instrumented
2026-04-20 00:51:55,20260420_004744,69.57,50.0,68.0,0.0061,22,instrumented
2026-04-20 00:52:05,20260420_004744,69.57,50.0,68.0,0.0061,23,instrumented
2026-04-20 00:52:15,20260420_004744,69.57,50.0,68.0,0.0061,24,instrumented
2026-04-20 00:52:25,20260420_004744,69.57,50.0,68.0,0.0061,25,instrumented
2026-04-20 00:52:36,20260420_004744,69.57,50.0,68.0,0.0061,26,instrumented
2026-04-20 00:52:50,20260420_004744,69.57,50.0,68.0,0.0061,27,instrumented
2026-04-20 00:53:00,20260420_004744,69.57,50.0,68.0,0.0061,28,instrumented
2026-04-20 00:53:10,20260420_004744,69.57,50.0,68.0,0.0061,29,instrumented
2026-04-20 00:53:21,20260420_004744,69.57,50.0,68.0,0.0061,30,instrumented
2026-04-20 00:53:31,20260420_004744,69.57,50.0,68.0,0.0061,31,instrumented
2026-04-20 00:53:41,20260420_004744,69.57,50.0,68.0,0.0061,32,instrumented
2026-04-20 00:53:51,20260420_004744,69.57,50.0,68.0,0.0061,33,instrumented
2026-04-20 00:54:02,20260420_004744,69.57,50.0,68.0,0.0061,34,instrumented
2026-04-20 00:54:12,20260420_004744,69.57,50.0,68.0,0.0061,35,instrumented
2026-04-20 00:54:22,20260420_004744,69.57,50.0,68.0,0.0061,36,instrumented
2026-04-20 00:54:33,20260420_004744,69.57,50.0,68.0,0.0061,37,instrumented
2026-04-20 00:54:43,20260420_004744,69.57,50.0,68.0,0.0061,38,instrumented
2026-04-20 00:54:53,20260420_004744,69.57,50.0,68.0,0.0061,39,instrumented
2026-04-20 00:55:03,20260420_004744,69.57,50.0,68.0,0.0061,40,instrumented
2026-04-20 00:55:13,20260420_004744,69.57,50.0,68.0,0.0061,41,instrumented
2026-04-20 00:55:23,20260420_004744,69.57,50.0,68.0,0.0061,42,instrumented
2026-04-20 00:55:33,20260420_004744,69.57,50.0,68.0,0.0061,43,instrumented
2026-04-20 00:55:43,20260420_004744,69.57,50.0,68.0,0.0061,44,instrumented
2026-04-20 00:55:54,20260420_004744,69.57,50.0,68.0,0.0061,45,instrumented
2026-04-20 00:56:05,20260420_004744,69.57,50.0,68.0,0.0061,46,instrumented
2026-04-20 00:56:15,20260420_004744,69.57,50.0,68.0,0.0061,47,instrumented
2026-04-20 00:56:25,20260420_004744,69.57,50.0,68.0,0.0061,48,instrumented
2026-04-20 00:56:35,20260420_004744,69.57,50.0,68.0,0.0061,49,instrumented
2026-04-20 00:56:45,20260420_004744,69.57,50.0,68.0,0.0061,50,instrumented
2026-04-20 00:56:55,20260420_004744,69.57,50.0,68.0,0.0061,51,instrumented
2026-04-20 00:57:05,20260420_004744,69.57,50.0,68.0,0.0061,52,instrumented
2026-04-20 00:57:16,20260420_004744,69.57,50.0,68.0,0.0061,53,instrumented
2026-04-20 00:57:26,20260420_004744,69.57,50.0,68.0,0.0061,54,instrumented
2026-04-20 00:57:36,20260420_004744,69.57,50.0,68.0,0.0061,55,instrumented
2026-04-20 00:57:46,20260420_004744,69.57,50.0,68.0,0.0061,56,instrumented
2026-04-20 00:57:47,20260420_004744,69.57,50.0,68.0,0.0061,57,instrumented
2026-04-20 00:57:59,20260420_004744,69.57,50.0,68.0,0.0061,58,instrumented
2026-04-20 00:58:10,20260420_004744,69.57,50.0,68.0,0.0061,59,instrumented
2026-04-20 00:58:20,20260420_004744,69.57,50.0,68.0,0.0061,60,instrumented
2026-04-20 00:58:30,20260420_004744,69.57,50.0,68.0,0.0061,61,instrumented
2026-04-20 00:58:40,20260420_004744,69.57,50.0,68.0,0.0061,62,instrumented
2026-04-20 00:58:50,20260420_004744,69.57,50.0,68.0,0.0061,63,instrumented
2026-04-20 00:58:59,20260420_004744,69.57,50.0,68.0,0.0061,64,instrumented
2026-04-20 00:59:09,20260420_004744,69.57,50.0,68.0,0.0061,65,instrumented
2026-04-20 00:59:19,20260420_004744,69.57,50.0,68.0,0.0061,66,instrumented
2026-04-20 00:59:29,20260420_004744,69.57,50.0,68.0,0.0061,67,instrumented
2026-04-20 00:59:39,20260420_004744,69.57,50.0,68.0,0.0061,68,instrumented
2026-04-20 00:59:49,20260420_004744,69.57,50.0,68.0,0.0061,69,instrumented
2026-04-20 00:59:59,20260420_004744,69.57,50.0,68.0,0.0061,70,instrumented
