iteration,timestamp,input,bug_type,is_new,exit_code
1,0.000,'{',INVALIDITY,0,0
2,0.545,'{&&}',INVALIDITY,0,0
3,1.076,"'{""\\x9f\\U0007cf12\\x11\\x81"": {""\\U00089c5d7\\U00011'",INVALIDITY,0,0
4,1.347,'{{{{{{{{{}',INVALIDITY,0,0
5,1.621,'z}',INVALIDITY,0,0
6,1.885,'{}{}{}{}{}',INVALIDITY,0,0
7,2.408,"'{""·!\\x15¬×"": -7029, ""Âdc`("": 1066, ""7"": -1242420864, ""\\x92\\x83\\x8e"": 1241¸4365656836567701224396654650732056, ""\\xa",INVALIDITY,0,0
8,2.673,"'{""ù\\x0e"": {""\\U0005008be\\x11à"": {""_"": 23126, """"\\U0007f7d6ì"": 89, ""ËU\\\\&"": -2967}}, ""R\\U0007eeef"": {""«\\U000e603c\",INVALIDITY,0,0
9,3.199,'\\ua2c3{}',INVALIDITY,0,0
10,3.462,'{}}}}}',INVALIDITY,0,0
11,3.724,"'{""a"": Mtrue, ""b"": false}'",INVALIDITY,0,0
12,3.987,"'{""ØØ\\U001003d4Ì"": {""\\x0f"": -20018, ""r"": 7138, "")~Ó¿"": 25068, ""u\\U000e39f1"": -27, ""\\U000a9045;"": 16481, ""y4\\U000a84",INVALIDITY,0,0
13,4.256,"'{""emoji_escaped"": ""\\uD8\\3D\\uDE00""}'",INVALIDITY,0,0
14,5.590,'unll',INVALIDITY,0,0
15,5.859,"'{""zero_variants"": [0, -0, 0.0, 0e0]'",INVALIDITY,0,0
16,6.126,'{}}}}}}',INVALIDITY,0,0
17,6.397,'9{}',INVALIDITY,0,0
18,6.674,"'{""a"": [1, {""b"": 2]}'",INVALIDITY,0,0
19,7.226,"'{""ØØ\\U001003d4Ì"": {""\\x0f"": -20018, ""r"": 7138, "")~Ó¿"": 25068, ""u\\U000e39f1"": -27, ""\\U000a9045;"": 16481, ""y4\\U000a84",INVALIDITY,0,0
20,7.760,'J0',INVALIDITY,0,0
21,8.033,"'{""\\x90uÄn"": -48, ""O"": 27599, ""k\\x11"": 6042, ""\\x01\\x15\\x17q"": -17139, ""@ß"": -32354, ""ôõ"": 104, ""¦.\\U000b69be"": 510",INVALIDITY,0,0
22,8.305,"'{""Ⱦ"": {""\\x12\\x0eF\\x98&"": -441, ""°\\U0008db03"": -30430, ""\\U0006b3d3\\x03U\\x9ck"": -8451, ""v\\x12e\\U000dd9a8\\x02"": ",INVALIDITY,0,0
23,8.590,'}{',INVALIDITY,0,0
24,8.859,'{ý',INVALIDITY,0,0
25,9.389,'Y[]',INVALIDITY,0,0
26,9.916,"'{""a"": [1, {""b"": 2}]\\u5281}'",INVALIDITY,0,0
27,10.182,"'{""ØØ\\U001003d4Ì"": {""\\x0f"": -20018, ""r"": 7138, "")~Ó¿"": 25068, ""u\\U000e39f1"": -27, ""\\U000a9045;"": 16481, ""y4\\U000a84",INVALIDITY,0,0
28,10.448,'{}\\',INVALIDITY,0,0
29,10.712,'h{}',INVALIDITY,0,0
30,10.976,"'{""·!\\x15¬×"": -7029, ""Âd\rc`("": 1066, ""7"": -1242420864, ""\\x92\\x83\\x8e"": 124184365656836567701224396654650732056, ""\\",INVALIDITY,0,0
31,11.242,"'""*'",INVALIDITY,0,0
32,11.509,"'{""Ⱦ"": {""\\x12\\x0eF\\x98&"": -441, ""°\\U0008db03"": -30430, ""\\U0006b3d3\\x03U\\x9ck"": -8451, ""v\\x12e\\U000dd9a8\\x02"": ",INVALIDITY,0,0
33,12.035,"'{""·!\\x15¬×"": -7029, ""Âdc`("":^ 1066, ""7"": -1242420864, ""\\x92\\x83\\x8e"": 124184365656836567701224396654650732056, ""\\x",INVALIDITY,0,0
34,12.300,"'{""엌ä"": {""ðß\\x92"": 71, ""TÎ\\U00057867G\\U000e4b4e"": 41, ""\\U000a0a3e"": 18589, ""¯\\x9bß"": 4891, ""E"": 1933662145, ""Û\\U00",INVALIDITY,0,0
35,12.568,'{',INVALIDITY,0,0
36,12.831,'true\x00',RELIABILITY,0,-1
