iteration,timestamp,input,bug_type,is_new,exit_code
1,4.748,2001:0db8:85a3:0000:0000:8a2e:0370:7334,normal,0,0
2,8.990,2001:db8:85a3:0:0:8a2e:370:7334,normal,0,0
3,14.329,2001:0000:1234:0000:0000:C1C0:ABCD:0876,normal,0,0
4,19.369,0000:0000:0000:0000:0000:0000:0000:0001,normal,0,0
5,23.489,0000:0000:0000:0000:0000:0000:0000:0000,normal,0,0
6,27.510,1:2:3:4:5:6:7:8,normal,0,0
7,31.430,FF02:0000:0000:0000:0000:0000:0000:0001,normal,0,0
8,35.476,3ffe:0b00:0000:0000:0001:0000:0000:000a,normal,0,0
9,39.570,::1,normal,0,0
10,43.608,::2:3:4:5:6:7:8,normal,0,0
11,48.512,2001:db8::,normal,0,0
12,52.591,2001::,normal,0,0
13,56.736,fe80::,normal,0,0
14,61.237,fc00::,normal,0,0
15,66.007,ff02::1,normal,0,0
16,70.359,2002::,normal,0,0
17,75.458,2001:10::,normal,0,0
18,80.683,1::,normal,0,0
19,85.165,1:2::,normal,0,0
20,89.167,1:2:3::,normal,0,0
21,93.415,1:2:3:4::,normal,0,0
22,97.606,1:2:3:4:5:6::,normal,0,0
23,101.654,1:2:3:4:5::,normal,0,0
24,106.489,2001:0db8::1428:57ab,normal,0,0
25,113.273,2001:0db8:0:0::1428:57ab,normal,0,0
26,119.217,2001:DB8::8:800:200C:417A,normal,0,0
27,125.052,FF01::101,normal,0,0
28,131.465,::127.0.0.1,normal,0,0
29,136.921,::ffff:192.168.1.1,normal,0,0
30,142.029,::ffff:0:0,normal,0,0
31,147.268,::13.1.68.3,normal,0,0
32,152.470,::FFFF:129.144.52.38,normal,0,0
33,157.831,fe80::217:f2ff:254.7.237.98,normal,0,0
34,163.022,2001:db8::192.0.2.33,normal,0,0
35,168.339,1:2:3:4:5:6:1.2.3.4,normal,0,0
36,173.590,1:2:3:4::1.2.3.4,normal,0,0
37,178.863,::ffff:192.0.2.128,normal,0,0
38,184.213,fe80:0000:0000:0000:0204:61ff:fe9d:f156,normal,0,0
39,189.547,FE80::204:61FF:FE9D:F156,normal,0,0
40,195.291,2001:DB8:0:0:8:800:200C:417A,normal,0,0
41,200.598,::ffff:0c22:384e,normal,0,0
42,205.743,2001:0db8:1234:ffff:ffff:ffff:ffff:ffff,normal,0,0
43,211.520,2001:db8:a::123,normal,0,0
44,217.447,127.0.0.1,bonus,1,0
45,223.021,192.168.1.1,bonus,0,0
46,228.327,1.2.3.4,bonus,1,0
47,233.400,3ffe:0b00:0000:0001:0000:0000:000a,bonus,1,0
48,238.503,FF02:0000:0000:0000:0000:0000:0000:0000:0001,invalidity,1,0
49,244.062,1:2:3:4:5:6:7:8:9,invalidity,0,0
50,249.625,2001:DB8:0:0:8:800:200C:417A:221FF01::101::2,invalidity,1,0
51,255.265,3ffe:b00::1::a,bonus,1,0
52,260.863,::1111:2222:3333:4444:5555:6666::,bonus,1,0
53,266.071,1:2:3::4:5::7:8,bonus,1,0
54,271.218,2001::FFD3::57ab,bonus,0,0
55,276.851,1::2::3,bonus,1,0
56,281.877,FF01::101::2,bonus,1,0
57,287.053,::,bonus,0,0
58,292.273,1111:2222:3333:4444::5555:,bonus,1,0
59,297.396,:1111:2222:3333:4444::5555,bonus,1,0
60,302.457,1111:,bonus,1,0
61,307.727,:,bonus,0,0
62,312.802,:::,bonus,0,0
63,318.187,1::5:256.2.3.4,bonus,1,0
64,323.407,1::5:1.256.3.4,bonus,1,0
65,328.577,::1.2.3.256,bonus,1,0
66,333.618,::300.2.3.4,bonus,1,0
67,338.669,::1.300.3.4,bonus,1,0
68,344.216,02001:0000:1234:0000:0000:C1C0:ABCD:0876,invalidity,0,0
69,349.468,2001:0000:1234:0000:00001:C1C0:ABCD:0876,invalidity,0,0
70,354.593,12345::6:7:8,invalidity,0,0
71,359.736,2001:db8:85a3::8a2e:37023:7334,invalidity,0,0
72,364.936,2001:db8:85a3::8a2e:370k:7334,bonus,1,0
73,370.060,ldkfj,bonus,0,0
74,375.265,123,bonus,1,0
75,380.407,2001:0000:1234:0000:0000:C1C0:ABCD:0876 0,bonus,1,0
76,385.516,2001:0000:1234: 0000:0000:C1C0:ABCD:0876,bonus,1,0
77,390.834,1.2.3.4:1111:2222:3333:4444::5555,bonus,0,0
78,396.328,1.2.3.4::,bonus,0,0
79,401.639,::ffff:2.3.4,bonus,0,0
80,407.074,::ffff:257.1.2.3,bonus,1,0
81,412.581,2001:DB8:0:0:f:800:200C:417A,normal,0,0
82,417.912,::127.0.0.1,normal,0,0
83,423.428,1:2:324:5:6:7:8,bonus,1,0
