timestamp,run_id,statement_coverage,branch_coverage,function_coverage,map_density,total_inputs,coverage_source
21/4/26 10:38,20260421_103813,42.86,24.29,37.97,0.0061,1,instrumented
21/4/26 10:38,20260421_103813,42.86,24.29,37.97,0.0061,2,instrumented
21/4/26 10:38,20260421_103813,42.86,24.29,37.97,0.0061,3,instrumented
21/4/26 10:39,20260421_103813,42.86,24.29,37.97,0.0061,4,instrumented
21/4/26 10:39,20260421_103813,46.94,24.29,40.98,0.0061,5,instrumented
21/4/26 10:39,20260421_103813,46.94,24.29,40.98,0.0061,6,instrumented
21/4/26 10:40,20260421_103813,48.47,24.29,41.73,0.0061,7,instrumented
21/4/26 10:40,20260421_103813,52.55,27.14,45.86,0.0061,8,instrumented
21/4/26 10:41,20260421_103813,52.55,27.14,45.86,0.0061,9,instrumented
21/4/26 10:41,20260421_103813,58.67,30,51.13,0.0061,10,instrumented
21/4/26 10:41,20260421_103813,58.67,30,51.13,0.0061,11,instrumented
21/4/26 10:41,20260421_103813,58.67,30,51.13,0.0061,12,instrumented
21/4/26 10:42,20260421_103813,58.67,30,51.13,0.0061,13,instrumented
21/4/26 10:42,20260421_103813,60.71,30,52.26,0.0061,14,instrumented
21/4/26 10:42,20260421_103813,60.71,30,52.26,0.0061,15,instrumented
21/4/26 10:43,20260421_103813,60.71,30,52.26,0.0061,16,instrumented
21/4/26 10:43,20260421_103813,60.71,30,52.26,0.0061,17,instrumented
21/4/26 10:43,20260421_103813,60.71,30,52.26,0.0061,18,instrumented
21/4/26 10:44,20260421_103813,60.71,30,52.26,0.0061,19,instrumented
21/4/26 10:44,20260421_103813,60.71,30,52.26,0.0061,20,instrumented
21/4/26 10:44,20260421_103813,60.71,30,52.26,0.0061,21,instrumented
21/4/26 10:45,20260421_103813,60.71,30,52.26,0.0061,22,instrumented
21/4/26 10:45,20260421_103813,62.76,30,53.76,0.0061,23,instrumented
21/4/26 10:45,20260421_103813,62.76,30,53.76,0.0061,24,instrumented
21/4/26 10:46,20260421_103813,62.76,30,53.76,0.0061,25,instrumented
21/4/26 10:46,20260421_103813,62.76,30,53.76,0.0061,26,instrumented
21/4/26 10:46,20260421_103813,62.76,30,53.76,0.0061,27,instrumented
21/4/26 10:47,20260421_103813,62.76,30,53.76,0.0061,28,instrumented
21/4/26 10:47,20260421_103813,62.76,30,53.76,0.0061,29,instrumented
21/4/26 10:47,20260421_103813,62.76,30,53.76,0.0061,30,instrumented
21/4/26 10:48,20260421_103813,62.76,30,53.76,0.0061,31,instrumented
21/4/26 10:48,20260421_103813,62.76,30,53.76,0.0061,32,instrumented
21/4/26 10:48,20260421_103813,62.76,30,53.76,0.0061,33,instrumented
21/4/26 10:49,20260421_103813,62.76,30,53.76,0.0061,34,instrumented
21/4/26 10:49,20260421_103813,63.27,30,53.76,0.0061,35,instrumented
21/4/26 10:49,20260421_103813,63.27,30,53.76,0.0061,36,instrumented
21/4/26 10:50,20260421_103813,63.27,30,53.76,0.0061,37,instrumented
21/4/26 10:50,20260421_103813,63.27,30,53.76,0.0061,38,instrumented
21/4/26 10:50,20260421_103813,63.78,30,53.76,0.0061,39,instrumented
21/4/26 10:51,20260421_103813,63.78,30,53.76,0.0061,40,instrumented
21/4/26 10:51,20260421_103813,63.78,30,53.76,0.0061,41,instrumented
21/4/26 10:51,20260421_103813,63.78,30,53.76,0.0061,42,instrumented
21/4/26 10:52,20260421_103813,63.78,30,53.76,0.0061,43,instrumented
21/4/26 10:52,20260421_103813,63.78,30,53.76,0.0061,44,instrumented
21/4/26 10:52,20260421_103813,63.78,30,53.76,0.0061,45,instrumented
21/4/26 10:53,20260421_103813,63.78,30,53.76,0.0061,46,instrumented
21/4/26 10:53,20260421_103813,66.84,30,55.64,0.0061,47,instrumented
21/4/26 10:53,20260421_103813,66.84,30,55.64,0.0061,48,instrumented
21/4/26 10:54,20260421_103813,66.84,30,55.64,0.0061,49,instrumented
21/4/26 10:54,20260421_103813,66.84,30,55.64,0.0061,50,instrumented
21/4/26 10:54,20260421_103813,66.84,30,55.64,0.0061,51,instrumented
21/4/26 10:55,20260421_103813,66.84,30,55.64,0.0061,52,instrumented
21/4/26 10:55,20260421_103813,66.84,30,55.64,0.0061,53,instrumented
21/4/26 10:55,20260421_103813,66.84,30,55.64,0.0061,54,instrumented
21/4/26 10:55,20260421_103813,66.84,30,55.64,0.0061,55,instrumented
21/4/26 10:56,20260421_103813,66.84,30,55.64,0.0061,56,instrumented
21/4/26 10:56,20260421_103813,66.84,30,55.64,0.0061,57,instrumented
21/4/26 10:56,20260421_103813,66.84,30,55.64,0.0061,58,instrumented
21/4/26 10:57,20260421_103813,66.84,30,55.64,0.0061,59,instrumented
21/4/26 10:57,20260421_103813,66.84,30,55.64,0.0061,60,instrumented
21/4/26 10:57,20260421_103813,66.84,30,55.64,0.0061,61,instrumented
21/4/26 10:58,20260421_103813,66.84,30,55.64,0.0061,62,instrumented
21/4/26 10:58,20260421_103813,66.84,30,55.64,0.0061,63,instrumented
21/4/26 10:58,20260421_103813,66.84,30,55.64,0.0061,64,instrumented
21/4/26 10:59,20260421_103813,66.84,30,55.64,0.0061,65,instrumented
21/4/26 10:59,20260421_103813,66.84,30,55.64,0.0061,66,instrumented
21/4/26 10:59,20260421_103813,66.84,30,55.64,0.0061,67,instrumented
21/4/26 11:00,20260421_103813,66.84,30,55.64,0.0061,68,instrumented
21/4/26 11:00,20260421_103813,66.84,30,55.64,0.0061,69,instrumented
21/4/26 11:00,20260421_103813,66.84,30,55.64,0.0061,70,instrumented
21/4/26 11:01,20260421_103813,66.84,30,55.64,0.0061,71,instrumented
21/4/26 11:01,20260421_103813,66.84,30,55.64,0.0061,72,instrumented
21/4/26 11:01,20260421_103813,66.84,30,55.64,0.0061,73,instrumented
21/4/26 11:02,20260421_103813,66.84,30,55.64,0.0061,74,instrumented
21/4/26 11:02,20260421_103813,66.84,30,55.64,0.0061,75,instrumented
21/4/26 11:02,20260421_103813,66.84,30,55.64,0.0061,76,instrumented
21/4/26 11:02,20260421_103813,66.84,30,55.64,0.0061,77,instrumented
21/4/26 11:03,20260421_103813,66.84,30,55.64,0.0061,78,instrumented
21/4/26 11:03,20260421_103813,66.84,30,55.64,0.0061,79,instrumented
21/4/26 11:03,20260421_103813,66.84,30,55.64,0.0061,80,instrumented
21/4/26 11:04,20260421_103813,66.84,30,55.64,0.0061,81,instrumented
21/4/26 11:04,20260421_103813,66.84,30,55.64,0.0061,82,instrumented
21/4/26 11:04,20260421_103813,66.84,30,55.64,0.0061,83,instrumented
21/4/26 11:05,20260421_103813,66.84,30,55.64,0.0061,84,instrumented
21/4/26 11:05,20260421_103813,66.84,30,55.64,0.0061,85,instrumented
21/4/26 11:05,20260421_103813,66.84,30,55.64,0.0061,86,instrumented
21/4/26 11:06,20260421_103813,66.84,30,55.64,0.0061,87,instrumented
21/4/26 11:06,20260421_103813,66.84,30,55.64,0.0061,88,instrumented
21/4/26 11:06,20260421_103813,66.84,30,55.64,0.0061,89,instrumented
21/4/26 11:07,20260421_103813,66.84,30,55.64,0.0061,90,instrumented
21/4/26 11:07,20260421_103813,66.84,30,55.64,0.0061,91,instrumented
21/4/26 11:07,20260421_103813,66.84,30,55.64,0.0061,92,instrumented
21/4/26 11:08,20260421_103813,66.84,30,55.64,0.0061,93,instrumented
21/4/26 11:08,20260421_103813,66.84,30,55.64,0.0061,94,instrumented
21/4/26 11:08,20260421_103813,66.84,30,55.64,0.0061,95,instrumented
21/4/26 11:08,20260421_103813,66.84,30,55.64,0.0061,96,instrumented
21/4/26 11:09,20260421_103813,66.84,30,55.64,0.0061,97,instrumented
21/4/26 11:09,20260421_103813,66.84,30,55.64,0.0061,98,instrumented
21/4/26 11:09,20260421_103813,66.84,30,55.64,0.0061,99,instrumented
21/4/26 11:10,20260421_103813,66.84,30,55.64,0.0061,100,instrumented
21/4/26 11:10,20260421_103813,66.84,30,55.64,0.0061,101,instrumented
21/4/26 11:10,20260421_103813,66.84,30,55.64,0.0061,102,instrumented
21/4/26 11:11,20260421_103813,66.84,30,55.64,0.0061,103,instrumented
21/4/26 11:11,20260421_103813,66.84,30,55.64,0.0061,104,instrumented
21/4/26 11:11,20260421_103813,66.84,30,55.64,0.0061,105,instrumented
21/4/26 11:12,20260421_103813,66.84,30,55.64,0.0061,106,instrumented
21/4/26 11:12,20260421_103813,66.84,30,55.64,0.0061,107,instrumented
21/4/26 11:12,20260421_103813,66.84,30,55.64,0.0061,108,instrumented
21/4/26 11:13,20260421_103813,66.84,30,55.64,0.0061,109,instrumented
21/4/26 11:13,20260421_103813,66.84,30,55.64,0.0061,110,instrumented
21/4/26 11:13,20260421_103813,66.84,30,55.64,0.0061,111,instrumented
21/4/26 11:14,20260421_103813,66.84,30,55.64,0.0061,112,instrumented
21/4/26 11:14,20260421_103813,66.84,30,55.64,0.0061,113,instrumented
21/4/26 11:14,20260421_103813,66.84,30,55.64,0.0061,114,instrumented
21/4/26 11:15,20260421_103813,66.84,30,55.64,0.0061,115,instrumented
21/4/26 11:15,20260421_103813,67.35,30,55.64,0.0061,116,instrumented
21/4/26 11:15,20260421_103813,67.35,30,55.64,0.0061,117,instrumented
21/4/26 11:15,20260421_103813,67.35,30,55.64,0.0061,118,instrumented
21/4/26 11:16,20260421_103813,67.35,30,55.64,0.0061,119,instrumented
21/4/26 11:16,20260421_103813,67.35,30,55.64,0.0061,120,instrumented
21/4/26 11:16,20260421_103813,67.35,30,55.64,0.0061,121,instrumented
21/4/26 11:17,20260421_103813,67.35,30,55.64,0.0061,122,instrumented
21/4/26 11:17,20260421_103813,67.35,30,55.64,0.0061,123,instrumented
21/4/26 11:17,20260421_103813,67.35,30,55.64,0.0061,124,instrumented
21/4/26 11:18,20260421_103813,67.35,30,55.64,0.0061,125,instrumented
21/4/26 11:18,20260421_103813,67.35,30,55.64,0.0061,126,instrumented
21/4/26 11:18,20260421_103813,67.35,30,55.64,0.0061,127,instrumented
21/4/26 11:19,20260421_103813,67.35,30,55.64,0.0061,128,instrumented
21/4/26 11:19,20260421_103813,67.35,30,55.64,0.0061,129,instrumented
21/4/26 11:19,20260421_103813,67.35,30,55.64,0.0061,130,instrumented
21/4/26 11:20,20260421_103813,67.35,30,55.64,0.0061,131,instrumented
21/4/26 11:20,20260421_103813,67.35,30,55.64,0.0061,132,instrumented
21/4/26 11:20,20260421_103813,67.35,30,55.64,0.0061,133,instrumented
21/4/26 11:20,20260421_103813,67.35,30,55.64,0.0061,134,instrumented
21/4/26 11:21,20260421_103813,67.35,30,55.64,0.0061,135,instrumented
21/4/26 11:21,20260421_103813,67.35,30,55.64,0.0061,136,instrumented
21/4/26 11:21,20260421_103813,67.35,30,55.64,0.0061,137,instrumented
21/4/26 11:22,20260421_103813,67.35,30,55.64,0.0061,138,instrumented
21/4/26 11:22,20260421_103813,67.35,30,55.64,0.0061,139,instrumented
21/4/26 11:22,20260421_103813,67.35,30,55.64,0.0061,140,instrumented
21/4/26 11:22,20260421_103813,67.35,30,55.64,0.0061,141,instrumented
21/4/26 11:23,20260421_103813,67.35,30,55.64,0.0061,142,instrumented
21/4/26 11:23,20260421_103813,67.35,30,55.64,0.0061,143,instrumented
21/4/26 11:23,20260421_103813,67.35,30,55.64,0.0061,144,instrumented
21/4/26 11:24,20260421_103813,67.35,30,55.64,0.0061,145,instrumented
21/4/26 11:24,20260421_103813,67.35,30,55.64,0.0061,146,instrumented
21/4/26 11:24,20260421_103813,67.35,30,55.64,0.0061,147,instrumented
21/4/26 11:25,20260421_103813,67.35,30,55.64,0.0061,148,instrumented
21/4/26 11:25,20260421_103813,67.35,30,55.64,0.0061,149,instrumented
21/4/26 11:25,20260421_103813,67.35,30,55.64,0.0061,150,instrumented
21/4/26 11:26,20260421_103813,67.35,30,55.64,0.0061,151,instrumented
21/4/26 11:26,20260421_103813,67.35,30,55.64,0.0061,152,instrumented
21/4/26 11:26,20260421_103813,67.35,30,55.64,0.0061,153,instrumented
21/4/26 11:27,20260421_103813,67.35,30,55.64,0.0061,154,instrumented
21/4/26 11:27,20260421_103813,67.35,30,55.64,0.0061,155,instrumented
21/4/26 11:27,20260421_103813,67.35,30,55.64,0.0061,156,instrumented
21/4/26 11:28,20260421_103813,67.35,30,55.64,0.0061,157,instrumented
21/4/26 11:28,20260421_103813,67.35,30,55.64,0.0061,158,instrumented
21/4/26 11:28,20260421_103813,67.35,30,55.64,0.0061,159,instrumented
21/4/26 11:29,20260421_103813,67.35,30,55.64,0.0061,160,instrumented
21/4/26 11:29,20260421_103813,67.35,30,55.64,0.0061,161,instrumented
21/4/26 11:29,20260421_103813,67.35,30,55.64,0.0061,162,instrumented
21/4/26 11:29,20260421_103813,67.35,30,55.64,0.0061,163,instrumented
21/4/26 11:30,20260421_103813,67.35,30,55.64,0.0061,164,instrumented
21/4/26 11:30,20260421_103813,67.35,30,55.64,0.0061,165,instrumented
21/4/26 11:30,20260421_103813,67.35,30,55.64,0.0061,166,instrumented
21/4/26 11:31,20260421_103813,67.35,30,55.64,0.0061,167,instrumented
21/4/26 11:31,20260421_103813,67.35,30,55.64,0.0061,168,instrumented
21/4/26 11:31,20260421_103813,67.35,30,55.64,0.0061,169,instrumented
21/4/26 11:32,20260421_103813,67.35,30,55.64,0.0061,170,instrumented
21/4/26 11:32,20260421_103813,67.35,30,55.64,0.0061,171,instrumented
21/4/26 11:32,20260421_103813,67.35,30,55.64,0.0061,172,instrumented
21/4/26 11:33,20260421_103813,67.35,30,55.64,0.0061,173,instrumented
21/4/26 11:33,20260421_103813,67.35,30,55.64,0.0061,174,instrumented
21/4/26 11:33,20260421_103813,67.35,30,55.64,0.0061,175,instrumented
21/4/26 11:34,20260421_103813,67.35,30,55.64,0.0061,176,instrumented
21/4/26 11:34,20260421_103813,67.35,30,55.64,0.0061,177,instrumented
21/4/26 11:34,20260421_103813,67.35,30,55.64,0.0061,178,instrumented
21/4/26 11:35,20260421_103813,67.35,30,55.64,0.0061,179,instrumented
21/4/26 11:35,20260421_103813,67.35,30,55.64,0.0061,180,instrumented
21/4/26 11:36,20260421_103813,67.35,30,55.64,0.0061,181,instrumented
21/4/26 11:36,20260421_103813,67.35,30,55.64,0.0061,182,instrumented
21/4/26 11:37,20260421_103813,67.35,30,55.64,0.0061,183,instrumented
21/4/26 11:37,20260421_103813,67.35,30,55.64,0.0061,184,instrumented
21/4/26 11:37,20260421_103813,67.35,30,55.64,0.0061,185,instrumented
21/4/26 11:38,20260421_103813,67.35,30,55.64,0.0061,186,instrumented
21/4/26 11:38,20260421_103813,67.35,30,55.64,0.0061,187,instrumented
21/4/26 11:38,20260421_103813,67.35,30,55.64,0.0061,188,instrumented
21/4/26 11:39,20260421_103813,67.35,30,55.64,0.0061,189,instrumented
21/4/26 11:39,20260421_103813,67.35,30,55.64,0.0061,190,instrumented
21/4/26 11:39,20260421_103813,67.35,30,55.64,0.0061,191,instrumented
21/4/26 11:40,20260421_103813,67.35,30,55.64,0.0061,192,instrumented
21/4/26 11:40,20260421_103813,67.35,30,55.64,0.0061,193,instrumented
21/4/26 11:41,20260421_103813,67.35,30,55.64,0.0061,194,instrumented
21/4/26 11:41,20260421_103813,67.35,30,55.64,0.0061,195,instrumented
21/4/26 11:41,20260421_103813,67.35,30,55.64,0.0061,196,instrumented
21/4/26 11:42,20260421_103813,67.35,30,55.64,0.0061,197,instrumented
21/4/26 11:42,20260421_103813,67.35,30,55.64,0.0061,198,instrumented
21/4/26 11:42,20260421_103813,67.35,30,55.64,0.0061,199,instrumented
21/4/26 11:43,20260421_103813,67.35,30,55.64,0.0061,200,instrumented
21/4/26 11:43,20260421_103813,67.35,30,55.64,0.0061,201,instrumented
21/4/26 11:44,20260421_103813,67.35,30,55.64,0.0061,202,instrumented
21/4/26 11:44,20260421_103813,67.35,30,55.64,0.0061,203,instrumented
21/4/26 11:44,20260421_103813,67.35,30,55.64,0.0061,204,instrumented
21/4/26 11:45,20260421_103813,67.35,30,55.64,0.0061,205,instrumented
21/4/26 11:45,20260421_103813,67.35,30,55.64,0.0061,206,instrumented
21/4/26 11:45,20260421_103813,67.35,30,55.64,0.0061,207,instrumented
21/4/26 11:46,20260421_103813,67.35,30,55.64,0.0061,208,instrumented
21/4/26 11:46,20260421_103813,67.35,30,55.64,0.0061,209,instrumented
21/4/26 11:47,20260421_103813,67.86,30,55.64,0.0061,210,instrumented
21/4/26 11:47,20260421_103813,67.86,30,55.64,0.0061,211,instrumented
21/4/26 11:47,20260421_103813,67.86,30,55.64,0.0061,212,instrumented
21/4/26 11:48,20260421_103813,67.86,30,55.64,0.0061,213,instrumented
21/4/26 11:48,20260421_103813,67.86,30,55.64,0.0061,214,instrumented
21/4/26 11:48,20260421_103813,67.86,30,55.64,0.0061,215,instrumented
21/4/26 11:49,20260421_103813,67.86,30,55.64,0.0061,216,instrumented
21/4/26 11:49,20260421_103813,67.86,30,55.64,0.0061,217,instrumented
21/4/26 11:50,20260421_103813,67.86,30,55.64,0.0061,218,instrumented
21/4/26 11:50,20260421_103813,67.86,30,55.64,0.0061,219,instrumented
21/4/26 11:50,20260421_103813,67.86,30,55.64,0.0061,220,instrumented
21/4/26 11:51,20260421_103813,67.86,30,55.64,0.0061,221,instrumented
21/4/26 11:51,20260421_103813,67.86,30,55.64,0.0061,222,instrumented
21/4/26 11:51,20260421_103813,67.86,30,55.64,0.0061,223,instrumented
21/4/26 11:52,20260421_103813,67.86,30,55.64,0.0061,224,instrumented
21/4/26 11:52,20260421_103813,67.86,30,55.64,0.0061,225,instrumented
21/4/26 11:52,20260421_103813,67.86,30,55.64,0.0061,226,instrumented
21/4/26 11:53,20260421_103813,67.86,30,55.64,0.0061,227,instrumented
21/4/26 11:53,20260421_103813,67.86,30,55.64,0.0061,228,instrumented
21/4/26 11:54,20260421_103813,67.86,30,55.64,0.0061,229,instrumented
21/4/26 11:54,20260421_103813,67.86,30,55.64,0.0061,230,instrumented
21/4/26 11:54,20260421_103813,67.86,30,55.64,0.0061,231,instrumented
21/4/26 11:55,20260421_103813,67.86,30,55.64,0.0061,232,instrumented
21/4/26 11:55,20260421_103813,67.86,30,55.64,0.0061,233,instrumented
21/4/26 11:55,20260421_103813,67.86,30,55.64,0.0061,234,instrumented
21/4/26 11:56,20260421_103813,67.86,30,55.64,0.0061,235,instrumented
21/4/26 11:56,20260421_103813,67.86,30,55.64,0.0061,236,instrumented
21/4/26 11:56,20260421_103813,67.86,30,55.64,0.0061,237,instrumented
21/4/26 11:57,20260421_103813,67.86,30,55.64,0.0061,238,instrumented
21/4/26 11:57,20260421_103813,67.86,30,55.64,0.0061,239,instrumented
21/4/26 11:57,20260421_103813,67.86,30,55.64,0.0061,240,instrumented
21/4/26 11:58,20260421_103813,67.86,30,55.64,0.0061,241,instrumented
21/4/26 11:58,20260421_103813,67.86,30,55.64,0.0061,242,instrumented
21/4/26 11:58,20260421_103813,67.86,30,55.64,0.0061,243,instrumented
21/4/26 11:59,20260421_103813,67.86,30,55.64,0.0061,244,instrumented
21/4/26 11:59,20260421_103813,67.86,30,55.64,0.0061,245,instrumented
21/4/26 11:59,20260421_103813,67.86,30,55.64,0.0061,246,instrumented
21/4/26 11:59,20260421_103813,67.86,30,55.64,0.0061,247,instrumented
21/4/26 12:00,20260421_103813,67.86,30,55.64,0.0061,248,instrumented
21/4/26 12:00,20260421_103813,67.86,30,55.64,0.0061,249,instrumented
21/4/26 12:00,20260421_103813,67.86,30,55.64,0.0061,250,instrumented
21/4/26 12:01,20260421_103813,67.86,30,55.64,0.0061,251,instrumented
21/4/26 12:01,20260421_103813,67.86,30,55.64,0.0061,252,instrumented
21/4/26 12:01,20260421_103813,67.86,30,55.64,0.0061,253,instrumented
21/4/26 12:02,20260421_103813,67.86,30,55.64,0.0061,254,instrumented
21/4/26 12:02,20260421_103813,67.86,30,55.64,0.0061,255,instrumented
21/4/26 12:02,20260421_103813,67.86,30,55.64,0.0061,256,instrumented
21/4/26 12:03,20260421_103813,67.86,30,55.64,0.0061,257,instrumented
21/4/26 12:03,20260421_103813,67.86,30,55.64,0.0061,258,instrumented
21/4/26 12:03,20260421_103813,67.86,30,55.64,0.0061,259,instrumented
21/4/26 12:04,20260421_103813,67.86,30,55.64,0.0061,260,instrumented
21/4/26 12:04,20260421_103813,67.86,30,55.64,0.0061,261,instrumented
21/4/26 12:04,20260421_103813,67.86,30,55.64,0.0061,262,instrumented
21/4/26 12:05,20260421_103813,67.86,30,55.64,0.0061,263,instrumented
21/4/26 12:05,20260421_103813,67.86,30,55.64,0.0061,264,instrumented
21/4/26 12:05,20260421_103813,67.86,30,55.64,0.0061,265,instrumented
21/4/26 12:06,20260421_103813,67.86,30,55.64,0.0061,266,instrumented
