timestamp,run_id,statement_coverage,branch_coverage,function_coverage,map_density,total_inputs,coverage_source
21/4/26 18:48,20260421_184832,42.86,24.29,37.97,0.0061,1,instrumented
21/4/26 18:48,20260421_184832,50.51,28.57,44.74,0.0061,2,instrumented
21/4/26 18:48,20260421_184832,50.51,28.57,44.74,0.0061,3,instrumented
21/4/26 18:48,20260421_184832,54.59,28.57,47.74,0.0061,4,instrumented
21/4/26 18:49,20260421_184832,58.67,32.86,51.88,0.0061,5,instrumented
21/4/26 18:49,20260421_184832,58.67,32.86,51.88,0.0061,6,instrumented
21/4/26 18:49,20260421_184832,58.67,32.86,51.88,0.0061,7,instrumented
21/4/26 18:49,20260421_184832,58.67,32.86,51.88,0.0061,8,instrumented
21/4/26 18:49,20260421_184832,58.67,32.86,51.88,0.0061,9,instrumented
21/4/26 18:49,20260421_184832,58.67,32.86,51.88,0.0061,10,instrumented
21/4/26 18:49,20260421_184832,58.67,32.86,51.88,0.0061,11,instrumented
21/4/26 18:49,20260421_184832,58.67,32.86,51.88,0.0061,12,instrumented
21/4/26 18:50,20260421_184832,58.67,32.86,51.88,0.0061,13,instrumented
21/4/26 18:50,20260421_184832,59.18,32.86,51.88,0.0061,14,instrumented
21/4/26 18:50,20260421_184832,59.18,32.86,51.88,0.0061,15,instrumented
21/4/26 18:50,20260421_184832,59.18,32.86,51.88,0.0061,16,instrumented
21/4/26 18:50,20260421_184832,59.18,32.86,51.88,0.0061,17,instrumented
21/4/26 18:50,20260421_184832,59.18,32.86,51.88,0.0061,18,instrumented
21/4/26 18:50,20260421_184832,59.18,32.86,51.88,0.0061,19,instrumented
21/4/26 18:50,20260421_184832,59.18,32.86,51.88,0.0061,20,instrumented
21/4/26 18:51,20260421_184832,59.18,32.86,51.88,0.0061,21,instrumented
21/4/26 18:51,20260421_184832,64.29,32.86,54.89,0.0061,22,instrumented
21/4/26 18:51,20260421_184832,64.29,32.86,54.89,0.0061,23,instrumented
21/4/26 18:51,20260421_184832,64.29,32.86,54.89,0.0061,24,instrumented
21/4/26 18:51,20260421_184832,64.29,32.86,54.89,0.0061,25,instrumented
21/4/26 18:51,20260421_184832,64.29,32.86,54.89,0.0061,26,instrumented
21/4/26 18:51,20260421_184832,65.82,32.86,55.64,0.0061,27,instrumented
21/4/26 18:51,20260421_184832,65.82,32.86,55.64,0.0061,28,instrumented
21/4/26 18:52,20260421_184832,65.82,32.86,55.64,0.0061,29,instrumented
21/4/26 18:52,20260421_184832,65.82,32.86,55.64,0.0061,30,instrumented
21/4/26 18:52,20260421_184832,65.82,32.86,55.64,0.0061,31,instrumented
21/4/26 18:52,20260421_184832,65.82,32.86,55.64,0.0061,32,instrumented
21/4/26 18:52,20260421_184832,65.82,32.86,55.64,0.0061,33,instrumented
21/4/26 18:52,20260421_184832,65.82,32.86,55.64,0.0061,34,instrumented
21/4/26 18:52,20260421_184832,65.82,32.86,55.64,0.0061,35,instrumented
21/4/26 18:53,20260421_184832,65.82,32.86,55.64,0.0061,36,instrumented
21/4/26 18:53,20260421_184832,65.82,32.86,55.64,0.0061,37,instrumented
21/4/26 18:53,20260421_184832,65.82,32.86,55.64,0.0061,38,instrumented
21/4/26 18:53,20260421_184832,65.82,32.86,55.64,0.0061,39,instrumented
21/4/26 18:53,20260421_184832,65.82,32.86,55.64,0.0061,40,instrumented
21/4/26 18:53,20260421_184832,65.82,32.86,55.64,0.0061,41,instrumented
21/4/26 18:53,20260421_184832,65.82,32.86,55.64,0.0061,42,instrumented
21/4/26 18:53,20260421_184832,66.33,32.86,55.64,0.0061,43,instrumented
21/4/26 18:54,20260421_184832,66.33,32.86,55.64,0.0061,44,instrumented
21/4/26 18:54,20260421_184832,66.33,32.86,55.64,0.0061,45,instrumented
21/4/26 18:54,20260421_184832,66.33,32.86,55.64,0.0061,46,instrumented
21/4/26 18:54,20260421_184832,66.33,32.86,55.64,0.0061,47,instrumented
21/4/26 18:54,20260421_184832,66.33,32.86,55.64,0.0061,48,instrumented
21/4/26 18:54,20260421_184832,66.33,32.86,55.64,0.0061,49,instrumented
21/4/26 18:54,20260421_184832,66.33,32.86,55.64,0.0061,50,instrumented
21/4/26 18:55,20260421_184832,66.33,32.86,55.64,0.0061,51,instrumented
21/4/26 18:55,20260421_184832,66.33,32.86,55.64,0.0061,52,instrumented
21/4/26 18:55,20260421_184832,66.33,32.86,55.64,0.0061,53,instrumented
21/4/26 18:55,20260421_184832,66.33,32.86,55.64,0.0061,54,instrumented
21/4/26 18:55,20260421_184832,66.33,32.86,55.64,0.0061,55,instrumented
21/4/26 18:55,20260421_184832,66.33,32.86,55.64,0.0061,56,instrumented
21/4/26 18:55,20260421_184832,66.33,32.86,55.64,0.0061,57,instrumented
21/4/26 18:56,20260421_184832,66.33,32.86,55.64,0.0061,58,instrumented
21/4/26 18:56,20260421_184832,66.33,32.86,55.64,0.0061,59,instrumented
21/4/26 18:56,20260421_184832,66.33,32.86,55.64,0.0061,60,instrumented
21/4/26 18:56,20260421_184832,66.33,32.86,55.64,0.0061,61,instrumented
