timestamp,run_id,statement_coverage,branch_coverage,function_coverage,map_density,total_inputs,coverage_source
2026-04-22 06:42:23,20260422_044558,67.35,30.0,55.64,0.0061,363,instrumented
2026-04-22 06:42:41,20260422_044558,67.35,30.0,55.64,0.0061,364,instrumented
2026-04-22 06:43:00,20260422_044558,67.35,30.0,55.64,0.0061,365,instrumented
2026-04-22 06:43:19,20260422_044558,67.35,30.0,55.64,0.0061,366,instrumented
2026-04-22 06:43:37,20260422_044558,67.35,30.0,55.64,0.0061,367,instrumented
2026-04-22 06:43:56,20260422_044558,67.35,30.0,55.64,0.0061,368,instrumented
2026-04-22 06:44:14,20260422_044558,67.35,30.0,55.64,0.0061,369,instrumented
2026-04-22 06:44:42,20260422_044558,67.35,30.0,55.64,0.0061,370,instrumented
2026-04-22 06:45:01,20260422_044558,67.35,30.0,55.64,0.0061,371,instrumented
2026-04-22 06:45:19,20260422_044558,67.35,30.0,55.64,0.0061,372,instrumented
2026-04-22 06:45:38,20260422_044558,67.35,30.0,55.64,0.0061,373,instrumented
2026-04-22 06:45:56,20260422_044558,67.35,30.0,55.64,0.0061,374,instrumented
2026-04-22 06:46:15,20260422_044558,67.35,30.0,55.64,0.0061,375,instrumented
2026-04-22 06:46:34,20260422_044558,67.35,30.0,55.64,0.0061,376,instrumented
2026-04-22 06:46:52,20260422_044558,67.35,30.0,55.64,0.0061,377,instrumented
2026-04-22 06:47:13,20260422_044558,67.35,30.0,55.64,0.0061,378,instrumented
2026-04-22 06:47:32,20260422_044558,67.35,30.0,55.64,0.0061,379,instrumented
2026-04-22 06:47:50,20260422_044558,67.35,30.0,55.64,0.0061,380,instrumented
2026-04-22 06:48:09,20260422_044558,67.35,30.0,55.64,0.0061,381,instrumented
2026-04-22 06:48:28,20260422_044558,67.35,30.0,55.64,0.0061,382,instrumented
2026-04-22 06:48:46,20260422_044558,67.35,30.0,55.64,0.0061,383,instrumented
2026-04-22 06:49:05,20260422_044558,67.35,30.0,55.64,0.0061,384,instrumented
2026-04-22 06:49:23,20260422_044558,67.35,30.0,55.64,0.0061,385,instrumented
2026-04-22 06:49:53,20260422_044558,67.35,30.0,55.64,0.0061,386,instrumented
2026-04-22 06:50:12,20260422_044558,67.35,30.0,55.64,0.0061,387,instrumented
2026-04-22 06:50:31,20260422_044558,67.35,30.0,55.64,0.0061,388,instrumented
2026-04-22 06:50:49,20260422_044558,67.35,30.0,55.64,0.0061,389,instrumented
