iteration,timestamp,input,bug_type,is_new,exit_code
1,0.000,"'{""dGCvrGhsKXTqgM"": """", ""GY"": ""False"", ""KoSMEHyrdvsU"": -611146060, ""xnQbuNdRicg"": """", ""LfnVyIaIpkTXtTTXYq"": -652877238, ",INVALIDITY,1,0
2,1.499,"'{""iZdjEuMJPbaGUQFTnXG"": 1571748964, ""XuhGSPm"": 1510608934, ""gsGq"": 632483421, ""wHlLDPJqMuKPbaVUU"": ""sBxNZIHFyYhElmOfOqZ",INVALIDITY,1,0
3,6.686,"'{""fSgRd}LJIWig"": []d'",INVALIDITY,1,0
4,11.047,"'{""WZBPuBNtT"": """", &soKhuCChDWdhxK"": """", ""uiDtAjQA"": ""True""}'",INVALIDITY,1,0
5,12.482,"'{""ByhXwJ"": """", ""ojWWMbIlButScBqrVPw"": ""[\'GqFLvPzAPxUevoRohVECfkasXQfBdheQuRkixtRNHBNwmyCjGoaxUArLuqqvjECemwSXyWg\', \'",INVALIDITY,0,0
6,15.212,"'{""a"": }'",INVALIDITY,1,0
7,16.671,"'{""json"":2obj""}'",INVALIDITY,1,0
8,18.074,"'{""dGCvrGhsKXTqgM"": """", ""GY"": ""False"", ""KoSMEHyrdvsU"": -611146060, ""xnQbuNdRicg"": """", ""LfnVyIaIpkTXtTTXYq"": -652877238, ",INVALIDITY,0,0
9,20.907,"'{""fSgRd}LJIWig:"" []d'",INVALIDITY,1,0
10,24.067,'{bad json}',INVALIDITY,1,0
11,27.861,"'{""o"": "" }'",INVALIDITY,0,0
12,30.592,"'{""unclosed"": '",INVALIDITY,1,0
13,32.040,"'{""dEnWZKzuo"": -1525298353, ""PPZuigi"": -473665029, ""PghNhrTlpNrgvdO"": ""[\'null\', \'True\']"", ""KEIgpRtdW""]: ""nqNAykApAtC",INVALIDITY,0,0
14,34.749,"'{""uneloscd"": '",INVALIDITY,0,0
