timestamp,run_id,statement_coverage,branch_coverage,function_coverage,map_density,total_inputs,coverage_source
2026-04-22 13:41:50,20260422_134150,11.15,7.25,9.98,0.0061,1,instrumented
2026-04-22 13:41:52,20260422_134150,11.15,7.25,9.98,0.0061,2,instrumented
2026-04-22 13:41:53,20260422_134150,14.55,13.77,14.32,0.0061,3,instrumented
2026-04-22 13:41:55,20260422_134150,29.1,25.36,27.98,0.0061,4,instrumented
2026-04-22 13:41:56,20260422_134150,29.1,25.36,27.98,0.0061,5,instrumented
2026-04-22 13:41:57,20260422_134150,29.1,25.36,27.98,0.0061,6,instrumented
2026-04-22 13:41:58,20260422_134150,29.1,25.36,27.98,0.0061,7,instrumented
2026-04-22 13:42:00,20260422_134150,29.1,25.36,27.98,0.0061,8,instrumented
2026-04-22 13:42:01,20260422_134150,29.1,25.36,27.98,0.0061,9,instrumented
2026-04-22 13:42:02,20260422_134150,29.1,25.36,27.98,0.0061,10,instrumented
2026-04-22 13:42:04,20260422_134150,29.1,25.36,27.98,0.0061,11,instrumented
2026-04-22 13:42:06,20260422_134150,29.72,26.81,28.85,0.0061,12,instrumented
2026-04-22 13:42:07,20260422_134150,30.03,27.54,29.28,0.0061,13,instrumented
2026-04-22 13:42:08,20260422_134150,30.03,27.54,29.28,0.0061,14,instrumented
2026-04-22 13:42:10,20260422_134150,30.03,27.54,29.28,0.0061,15,instrumented
2026-04-22 13:42:11,20260422_134150,30.03,27.54,29.28,0.0061,16,instrumented
2026-04-22 13:42:12,20260422_134150,30.03,27.54,29.28,0.0061,17,instrumented
2026-04-22 13:42:13,20260422_134150,30.03,27.54,29.28,0.0061,18,instrumented
2026-04-22 13:42:15,20260422_134150,30.03,27.54,29.28,0.0061,19,instrumented
2026-04-22 13:42:16,20260422_134150,31.58,29.71,31.02,0.0061,20,instrumented
2026-04-22 13:42:18,20260422_134150,31.58,29.71,31.02,0.0061,21,instrumented
2026-04-22 13:42:19,20260422_134150,31.58,29.71,31.02,0.0061,22,instrumented
2026-04-22 13:42:21,20260422_134150,31.58,29.71,31.02,0.0061,23,instrumented
2026-04-22 13:42:22,20260422_134150,31.58,29.71,31.02,0.0061,24,instrumented
2026-04-22 13:42:22,20260422_134150,31.58,29.71,31.02,0.0061,25,proxy
2026-04-22 13:42:24,20260422_134150,33.13,31.88,32.75,0.0061,26,instrumented
2026-04-22 13:42:25,20260422_134150,33.13,31.88,32.75,0.0061,27,instrumented
2026-04-22 13:42:26,20260422_134150,33.13,31.88,32.75,0.0061,28,instrumented
2026-04-22 13:42:28,20260422_134150,33.13,31.88,32.75,0.0061,29,instrumented
2026-04-22 13:42:29,20260422_134150,33.44,32.61,33.19,0.0061,30,instrumented
2026-04-22 13:42:30,20260422_134150,33.44,32.61,33.19,0.0061,31,instrumented
2026-04-22 13:42:32,20260422_134150,33.44,32.61,33.19,0.0061,32,instrumented
2026-04-22 13:42:34,20260422_134150,33.44,32.61,33.19,0.0061,33,instrumented
2026-04-22 13:42:35,20260422_134150,33.44,32.61,33.19,0.0061,34,instrumented
2026-04-22 13:42:36,20260422_134150,33.44,32.61,33.19,0.0061,35,instrumented
2026-04-22 13:42:38,20260422_134150,33.44,32.61,33.19,0.0061,36,instrumented
2026-04-22 13:42:39,20260422_134150,34.37,34.06,34.27,0.0061,37,instrumented
2026-04-22 13:42:41,20260422_134150,34.37,34.06,34.27,0.0061,38,instrumented
2026-04-22 13:42:42,20260422_134150,34.37,34.06,34.27,0.0061,39,instrumented
2026-04-22 13:42:43,20260422_134150,34.37,34.06,34.27,0.0061,40,instrumented
2026-04-22 13:42:45,20260422_134150,34.37,34.06,34.27,0.0061,41,instrumented
2026-04-22 13:42:46,20260422_134150,34.37,34.06,34.27,0.0061,42,instrumented
2026-04-22 13:42:47,20260422_134150,34.37,34.06,34.27,0.0061,43,instrumented
2026-04-22 13:42:49,20260422_134150,34.37,34.06,34.27,0.0061,44,instrumented
2026-04-22 13:42:50,20260422_134150,34.37,34.06,34.27,0.0061,45,instrumented
2026-04-22 13:42:51,20260422_134150,34.37,34.06,34.27,0.0061,46,instrumented
2026-04-22 13:42:52,20260422_134150,34.37,34.06,34.27,0.0061,47,instrumented
2026-04-22 13:42:54,20260422_134150,34.37,34.06,34.27,0.0061,48,instrumented
2026-04-22 13:42:55,20260422_134150,34.37,34.06,34.27,0.0061,49,instrumented
2026-04-22 13:42:57,20260422_134150,34.37,34.06,34.27,0.0061,50,instrumented
2026-04-22 13:42:57,20260422_134150,34.37,34.06,34.27,0.0061,51,proxy
2026-04-22 13:42:58,20260422_134150,34.37,34.06,34.27,0.0061,52,instrumented
2026-04-22 13:42:59,20260422_134150,34.37,34.06,34.27,0.0061,53,instrumented
2026-04-22 13:43:01,20260422_134150,35.6,36.23,35.79,0.0061,54,instrumented
2026-04-22 13:43:02,20260422_134150,35.6,36.23,35.79,0.0061,55,instrumented
2026-04-22 13:43:03,20260422_134150,35.6,36.23,35.79,0.0061,56,instrumented
2026-04-22 13:43:04,20260422_134150,35.6,36.23,35.79,0.0061,57,instrumented
2026-04-22 13:43:06,20260422_134150,35.6,36.23,35.79,0.0061,58,instrumented
2026-04-22 13:43:07,20260422_134150,35.6,36.23,35.79,0.0061,59,instrumented
2026-04-22 13:43:08,20260422_134150,35.6,36.23,35.79,0.0061,60,instrumented
2026-04-22 13:43:10,20260422_134150,35.6,36.23,35.79,0.0061,61,instrumented
2026-04-22 13:43:11,20260422_134150,35.6,36.23,35.79,0.0061,62,instrumented
2026-04-22 13:43:13,20260422_134150,35.6,36.23,35.79,0.0061,63,instrumented
2026-04-22 13:43:14,20260422_134150,35.6,36.23,35.79,0.0061,64,instrumented
2026-04-22 13:43:14,20260422_134150,35.6,36.23,35.79,0.0061,65,proxy
2026-04-22 13:43:15,20260422_134150,35.6,36.23,35.79,0.0061,66,instrumented
2026-04-22 13:43:17,20260422_134150,35.6,36.23,35.79,0.0061,67,instrumented
2026-04-22 13:43:18,20260422_134150,35.6,36.23,35.79,0.0061,68,instrumented
2026-04-22 13:43:19,20260422_134150,35.6,36.23,35.79,0.0061,69,instrumented
2026-04-22 13:43:21,20260422_134150,35.6,36.23,35.79,0.0061,70,instrumented
2026-04-22 13:43:22,20260422_134150,35.6,36.23,35.79,0.0061,71,instrumented
2026-04-22 13:43:23,20260422_134150,35.6,36.23,35.79,0.0061,72,instrumented
2026-04-22 13:43:24,20260422_134150,35.6,36.23,35.79,0.0061,73,instrumented
2026-04-22 13:43:26,20260422_134150,35.6,36.23,35.79,0.0061,74,instrumented
2026-04-22 13:43:27,20260422_134150,35.6,36.23,35.79,0.0061,75,instrumented
2026-04-22 13:43:28,20260422_134150,35.6,36.23,35.79,0.0061,76,instrumented
2026-04-22 13:43:30,20260422_134150,35.6,36.23,35.79,0.0061,77,instrumented
2026-04-22 13:43:30,20260422_134150,35.6,36.23,35.79,0.0061,78,proxy
2026-04-22 13:43:31,20260422_134150,35.6,36.23,35.79,0.0061,79,instrumented
2026-04-22 13:43:33,20260422_134150,35.6,36.23,35.79,0.0061,80,instrumented
2026-04-22 13:43:34,20260422_134150,35.6,36.23,35.79,0.0061,81,instrumented
2026-04-22 13:43:35,20260422_134150,35.6,36.23,35.79,0.0061,82,instrumented
2026-04-22 13:43:36,20260422_134150,35.6,36.23,35.79,0.0061,83,instrumented
2026-04-22 13:43:38,20260422_134150,35.6,36.23,35.79,0.0061,84,instrumented
2026-04-22 13:43:38,20260422_134150,35.6,36.23,35.79,0.0061,85,proxy
2026-04-22 13:43:39,20260422_134150,35.6,36.23,35.79,0.0061,86,instrumented
2026-04-22 13:43:40,20260422_134150,35.6,36.23,35.79,0.0061,87,instrumented
2026-04-22 13:43:42,20260422_134150,35.6,36.23,35.79,0.0061,88,instrumented
2026-04-22 13:43:43,20260422_134150,35.6,36.23,35.79,0.0061,89,instrumented
2026-04-22 13:43:44,20260422_134150,35.6,36.23,35.79,0.0061,90,instrumented
2026-04-22 13:43:46,20260422_134150,35.6,36.23,35.79,0.0061,91,instrumented
2026-04-22 13:43:47,20260422_134150,35.6,36.23,35.79,0.0061,92,instrumented
2026-04-22 13:43:48,20260422_134150,35.6,36.23,35.79,0.0061,93,instrumented
2026-04-22 13:43:50,20260422_134150,35.6,36.23,35.79,0.0061,94,instrumented
2026-04-22 13:43:51,20260422_134150,35.6,36.23,35.79,0.0061,95,instrumented
2026-04-22 13:43:53,20260422_134150,35.6,36.23,35.79,0.0061,96,instrumented
2026-04-22 13:43:54,20260422_134150,35.6,36.23,35.79,0.0061,97,instrumented
2026-04-22 13:43:55,20260422_134150,35.6,36.23,35.79,0.0061,98,instrumented
2026-04-22 13:43:56,20260422_134150,35.6,36.23,35.79,0.0061,99,instrumented
2026-04-22 13:43:58,20260422_134150,35.91,36.96,36.23,0.0061,100,instrumented
2026-04-22 13:43:58,20260422_134150,35.91,36.96,36.23,0.0061,101,proxy
2026-04-22 13:43:59,20260422_134150,35.91,36.96,36.23,0.0061,102,instrumented
2026-04-22 13:44:01,20260422_134150,35.91,36.96,36.23,0.0061,103,instrumented
2026-04-22 13:44:02,20260422_134150,35.91,36.96,36.23,0.0061,104,instrumented
2026-04-22 13:44:03,20260422_134150,35.91,36.96,36.23,0.0061,105,instrumented
2026-04-22 13:44:05,20260422_134150,35.91,36.96,36.23,0.0061,106,instrumented
2026-04-22 13:44:06,20260422_134150,35.91,36.96,36.23,0.0061,107,instrumented
2026-04-22 13:44:07,20260422_134150,35.91,36.96,36.23,0.0061,108,instrumented
2026-04-22 13:44:09,20260422_134150,35.91,36.96,36.23,0.0061,109,instrumented
2026-04-22 13:44:10,20260422_134150,35.91,36.96,36.23,0.0061,110,instrumented
2026-04-22 13:44:11,20260422_134150,35.91,36.96,36.23,0.0061,111,instrumented
2026-04-22 13:44:12,20260422_134150,35.91,36.96,36.23,0.0061,112,instrumented
2026-04-22 13:44:14,20260422_134150,35.91,36.96,36.23,0.0061,113,instrumented
2026-04-22 13:44:15,20260422_134150,35.91,36.96,36.23,0.0061,114,instrumented
2026-04-22 13:44:17,20260422_134150,35.91,36.96,36.23,0.0061,115,instrumented
2026-04-22 13:44:18,20260422_134150,35.91,36.96,36.23,0.0061,116,instrumented
2026-04-22 13:44:19,20260422_134150,43.96,44.2,44.03,0.0061,117,instrumented
2026-04-22 13:44:21,20260422_134150,43.96,44.2,44.03,0.0061,118,instrumented
2026-04-22 13:44:22,20260422_134150,43.96,44.2,44.03,0.0061,119,instrumented
2026-04-22 13:44:23,20260422_134150,43.96,44.2,44.03,0.0061,120,instrumented
2026-04-22 13:44:25,20260422_134150,43.96,44.2,44.03,0.0061,121,instrumented
2026-04-22 13:44:26,20260422_134150,43.96,44.2,44.03,0.0061,122,instrumented
2026-04-22 13:44:26,20260422_134150,43.96,44.2,44.03,0.0061,123,proxy
2026-04-22 13:44:27,20260422_134150,43.96,44.2,44.03,0.0061,124,instrumented
2026-04-22 13:44:28,20260422_134150,44.27,44.2,44.25,0.0061,125,instrumented
2026-04-22 13:44:30,20260422_134150,44.27,44.2,44.25,0.0061,126,instrumented
2026-04-22 13:44:31,20260422_134150,44.27,44.2,44.25,0.0061,127,instrumented
2026-04-22 13:44:33,20260422_134150,44.27,44.2,44.25,0.0061,128,instrumented
2026-04-22 13:44:34,20260422_134150,44.27,44.2,44.25,0.0061,129,instrumented
2026-04-22 13:44:34,20260422_134150,44.27,44.2,44.25,0.0061,130,proxy
2026-04-22 13:44:35,20260422_134150,44.27,44.2,44.25,0.0061,131,instrumented
2026-04-22 13:44:35,20260422_134150,44.27,44.2,44.25,0.0061,132,proxy
2026-04-22 13:44:37,20260422_134150,44.27,44.2,44.25,0.0061,133,instrumented
2026-04-22 13:44:38,20260422_134150,44.27,44.2,44.25,0.0061,134,instrumented
2026-04-22 13:44:39,20260422_134150,44.27,44.93,44.47,0.0061,135,instrumented
2026-04-22 13:44:41,20260422_134150,44.27,44.93,44.47,0.0061,136,instrumented
2026-04-22 13:44:42,20260422_134150,44.27,44.93,44.47,0.0061,137,instrumented
2026-04-22 13:44:43,20260422_134150,44.27,44.93,44.47,0.0061,138,instrumented
2026-04-22 13:44:45,20260422_134150,44.27,44.93,44.47,0.0061,139,instrumented
2026-04-22 13:44:45,20260422_134150,44.27,44.93,44.47,0.0061,140,proxy
2026-04-22 13:44:46,20260422_134150,44.27,44.93,44.47,0.0061,141,instrumented
2026-04-22 13:44:47,20260422_134150,44.27,44.93,44.47,0.0061,142,instrumented
2026-04-22 13:44:49,20260422_134150,44.27,44.93,44.47,0.0061,143,instrumented
2026-04-22 13:44:50,20260422_134150,44.27,44.93,44.47,0.0061,144,instrumented
2026-04-22 13:44:51,20260422_134150,44.27,44.93,44.47,0.0061,145,instrumented
2026-04-22 13:44:53,20260422_134150,44.27,44.93,44.47,0.0061,146,instrumented
2026-04-22 13:44:54,20260422_134150,44.27,44.93,44.47,0.0061,147,instrumented
2026-04-22 13:44:55,20260422_134150,44.27,44.93,44.47,0.0061,148,instrumented
2026-04-22 13:44:57,20260422_134150,45.51,44.93,45.34,0.0061,149,instrumented
2026-04-22 13:44:58,20260422_134150,45.51,44.93,45.34,0.0061,150,instrumented
2026-04-22 13:44:59,20260422_134150,45.51,44.93,45.34,0.0061,151,instrumented
2026-04-22 13:45:01,20260422_134150,45.51,44.93,45.34,0.0061,152,instrumented
2026-04-22 13:45:02,20260422_134150,45.51,44.93,45.34,0.0061,153,instrumented
2026-04-22 13:45:04,20260422_134150,45.51,44.93,45.34,0.0061,154,instrumented
2026-04-22 13:45:05,20260422_134150,45.51,44.93,45.34,0.0061,155,instrumented
2026-04-22 13:45:06,20260422_134150,45.51,44.93,45.34,0.0061,156,instrumented
2026-04-22 13:45:07,20260422_134150,45.51,44.93,45.34,0.0061,157,instrumented
2026-04-22 13:45:09,20260422_134150,45.51,44.93,45.34,0.0061,158,instrumented
2026-04-22 13:45:10,20260422_134150,45.51,44.93,45.34,0.0061,159,instrumented
2026-04-22 13:45:11,20260422_134150,45.51,44.93,45.34,0.0061,160,instrumented
2026-04-22 13:45:13,20260422_134150,45.51,44.93,45.34,0.0061,161,instrumented
2026-04-22 13:45:15,20260422_134150,45.51,44.93,45.34,0.0061,162,instrumented
2026-04-22 13:45:16,20260422_134150,45.51,44.93,45.34,0.0061,163,instrumented
2026-04-22 13:45:17,20260422_134150,45.51,44.93,45.34,0.0061,164,instrumented
2026-04-22 13:45:19,20260422_134150,45.51,44.93,45.34,0.0061,165,instrumented
2026-04-22 13:45:20,20260422_134150,45.51,44.93,45.34,0.0061,166,instrumented
2026-04-22 13:45:22,20260422_134150,45.51,44.93,45.34,0.0061,167,instrumented
2026-04-22 13:45:23,20260422_134150,45.51,44.93,45.34,0.0061,168,instrumented
2026-04-22 13:45:24,20260422_134150,45.51,44.93,45.34,0.0061,169,instrumented
2026-04-22 13:45:25,20260422_134150,45.51,44.93,45.34,0.0061,170,instrumented
2026-04-22 13:45:27,20260422_134150,45.51,44.93,45.34,0.0061,171,instrumented
2026-04-22 13:45:28,20260422_134150,45.51,44.93,45.34,0.0061,172,instrumented
2026-04-22 13:45:29,20260422_134150,45.51,44.93,45.34,0.0061,173,instrumented
2026-04-22 13:45:31,20260422_134150,45.51,44.93,45.34,0.0061,174,instrumented
2026-04-22 13:45:32,20260422_134150,45.51,44.93,45.34,0.0061,175,instrumented
2026-04-22 13:45:33,20260422_134150,45.51,44.93,45.34,0.0061,176,instrumented
2026-04-22 13:45:35,20260422_134150,45.51,44.93,45.34,0.0061,177,instrumented
2026-04-22 13:45:36,20260422_134150,45.51,44.93,45.34,0.0061,178,instrumented
2026-04-22 13:45:38,20260422_134150,45.51,44.93,45.34,0.0061,179,instrumented
2026-04-22 13:45:39,20260422_134150,45.51,44.93,45.34,0.0061,180,instrumented
2026-04-22 13:45:40,20260422_134150,45.51,44.93,45.34,0.0061,181,instrumented
2026-04-22 13:45:42,20260422_134150,45.51,44.93,45.34,0.0061,182,instrumented
2026-04-22 13:45:43,20260422_134150,45.51,44.93,45.34,0.0061,183,instrumented
2026-04-22 13:45:44,20260422_134150,45.51,44.93,45.34,0.0061,184,instrumented
2026-04-22 13:45:46,20260422_134150,45.51,44.93,45.34,0.0061,185,instrumented
2026-04-22 13:45:47,20260422_134150,45.51,44.93,45.34,0.0061,186,instrumented
2026-04-22 13:45:49,20260422_134150,45.51,44.93,45.34,0.0061,187,instrumented
2026-04-22 13:45:50,20260422_134150,45.51,44.93,45.34,0.0061,188,instrumented
2026-04-22 13:45:51,20260422_134150,45.51,44.93,45.34,0.0061,189,instrumented
2026-04-22 13:45:53,20260422_134150,45.51,44.93,45.34,0.0061,190,instrumented
2026-04-22 13:45:55,20260422_134150,45.51,44.93,45.34,0.0061,191,instrumented
2026-04-22 13:45:56,20260422_134150,45.51,44.93,45.34,0.0061,192,instrumented
2026-04-22 13:45:57,20260422_134150,45.51,44.93,45.34,0.0061,193,instrumented
2026-04-22 13:45:59,20260422_134150,45.51,44.93,45.34,0.0061,194,instrumented
2026-04-22 13:45:59,20260422_134150,45.51,44.93,45.34,0.0061,195,proxy
