timestamp,run_id,statement_coverage,branch_coverage,function_coverage,map_density,total_inputs,coverage_source
2026-04-22 01:23:23,20260422_012323,59.09,50.0,57.69,0.0061,1,instrumented
2026-04-22 01:23:28,20260422_012323,75.64,50.0,72.09,0.0061,2,instrumented
2026-04-22 01:23:33,20260422_012323,78.21,50.0,74.42,0.0061,3,instrumented
2026-04-22 01:23:38,20260422_012323,78.21,50.0,74.42,0.0061,4,instrumented
2026-04-22 01:23:44,20260422_012323,78.21,50.0,74.42,0.0061,5,instrumented
2026-04-22 01:23:49,20260422_012323,78.21,50.0,74.42,0.0061,6,instrumented
2026-04-22 01:23:54,20260422_012323,82.05,50.0,77.91,0.0061,7,instrumented
2026-04-22 01:23:59,20260422_012323,82.05,50.0,77.91,0.0061,8,instrumented
2026-04-22 01:24:04,20260422_012323,82.05,50.0,77.91,0.0061,9,instrumented
2026-04-22 01:24:10,20260422_012323,82.05,50.0,77.91,0.0061,10,instrumented
2026-04-22 01:24:15,20260422_012323,82.05,50.0,77.91,0.0061,11,instrumented
2026-04-22 01:24:20,20260422_012323,82.05,50.0,77.91,0.0061,12,instrumented
2026-04-22 01:24:25,20260422_012323,82.05,50.0,77.91,0.0061,13,instrumented
2026-04-22 01:24:30,20260422_012323,82.05,50.0,77.91,0.0061,14,instrumented
2026-04-22 01:24:35,20260422_012323,82.05,50.0,77.91,0.0061,15,instrumented
2026-04-22 01:24:40,20260422_012323,82.05,50.0,77.91,0.0061,16,instrumented
2026-04-22 01:24:44,20260422_012323,82.05,50.0,77.91,0.0061,17,instrumented
2026-04-22 01:24:50,20260422_012323,82.05,50.0,77.91,0.0061,18,instrumented
2026-04-22 01:24:55,20260422_012323,82.05,50.0,77.91,0.0061,19,instrumented
2026-04-22 01:25:00,20260422_012323,82.05,50.0,77.91,0.0061,20,instrumented
2026-04-22 01:25:05,20260422_012323,82.05,50.0,77.91,0.0061,21,instrumented
2026-04-22 01:25:10,20260422_012323,82.05,50.0,77.91,0.0061,22,instrumented
2026-04-22 01:25:15,20260422_012323,82.05,50.0,77.91,0.0061,23,instrumented
2026-04-22 01:25:20,20260422_012323,82.05,50.0,77.91,0.0061,24,instrumented
2026-04-22 01:25:25,20260422_012323,82.05,50.0,77.91,0.0061,25,instrumented
2026-04-22 01:25:30,20260422_012323,82.05,50.0,77.91,0.0061,26,instrumented
2026-04-22 01:25:35,20260422_012323,82.05,50.0,77.91,0.0061,27,instrumented
2026-04-22 01:25:41,20260422_012323,82.05,50.0,77.91,0.0061,28,instrumented
2026-04-22 01:25:46,20260422_012323,82.05,50.0,77.91,0.0061,29,instrumented
2026-04-22 01:25:50,20260422_012323,82.05,50.0,77.91,0.0061,30,instrumented
2026-04-22 01:25:56,20260422_012323,82.05,50.0,77.91,0.0061,31,instrumented
2026-04-22 01:26:01,20260422_012323,82.05,50.0,77.91,0.0061,32,instrumented
2026-04-22 01:26:06,20260422_012323,82.05,50.0,77.91,0.0061,33,instrumented
2026-04-22 01:26:11,20260422_012323,82.05,50.0,77.91,0.0061,34,instrumented
2026-04-22 01:26:16,20260422_012323,82.05,50.0,77.91,0.0061,35,instrumented
2026-04-22 01:26:21,20260422_012323,82.05,50.0,77.91,0.0061,36,instrumented
2026-04-22 01:26:26,20260422_012323,82.05,50.0,77.91,0.0061,37,instrumented
2026-04-22 01:26:31,20260422_012323,82.05,50.0,77.91,0.0061,38,instrumented
2026-04-22 01:26:36,20260422_012323,82.05,50.0,77.91,0.0061,39,instrumented
2026-04-22 01:26:42,20260422_012323,82.05,50.0,77.91,0.0061,40,instrumented
2026-04-22 01:26:47,20260422_012323,82.05,50.0,77.91,0.0061,41,instrumented
2026-04-22 01:26:51,20260422_012323,82.05,50.0,77.91,0.0061,42,instrumented
2026-04-22 01:26:57,20260422_012323,82.05,50.0,77.91,0.0061,43,instrumented
2026-04-22 01:27:02,20260422_012323,82.05,50.0,77.91,0.0061,44,instrumented
2026-04-22 01:27:07,20260422_012323,82.05,50.0,77.91,0.0061,45,instrumented
2026-04-22 01:27:12,20260422_012323,82.05,50.0,77.91,0.0061,46,instrumented
