timestamp,run_id,statement_coverage,branch_coverage,function_coverage,map_density,total_inputs,coverage_source
2026-04-20 06:47:44,20260420_064744,54.55,50.0,53.85,0.0061,1,instrumented
2026-04-20 06:53:34,20260420_064744,74.36,50.0,70.93,0.0061,2,instrumented
2026-04-20 06:53:44,20260420_064744,74.36,50.0,70.93,0.0061,3,instrumented
2026-04-20 06:53:54,20260420_064744,74.36,50.0,70.93,0.0061,4,instrumented
2026-04-20 06:54:05,20260420_064744,74.36,50.0,70.93,0.0061,5,instrumented
2026-04-20 06:54:15,20260420_064744,74.36,50.0,70.93,0.0061,6,instrumented
2026-04-20 06:54:27,20260420_064744,76.92,50.0,73.26,0.0061,7,instrumented
2026-04-20 06:54:38,20260420_064744,76.92,50.0,73.26,0.0061,8,instrumented
2026-04-20 06:54:48,20260420_064744,76.92,50.0,73.26,0.0061,9,instrumented
2026-04-20 06:55:00,20260420_064744,76.92,50.0,73.26,0.0061,10,instrumented
2026-04-20 06:55:13,20260420_064744,76.92,50.0,73.26,0.0061,11,instrumented
2026-04-20 06:55:24,20260420_064744,76.92,50.0,73.26,0.0061,12,instrumented
2026-04-20 06:55:34,20260420_064744,80.77,50.0,76.74,0.0061,13,instrumented
2026-04-20 06:55:45,20260420_064744,80.77,50.0,76.74,0.0061,14,instrumented
2026-04-20 06:55:55,20260420_064744,80.77,50.0,76.74,0.0061,15,instrumented
2026-04-20 06:56:05,20260420_064744,80.77,50.0,76.74,0.0061,16,instrumented
2026-04-20 06:56:15,20260420_064744,80.77,50.0,76.74,0.0061,17,instrumented
2026-04-20 06:56:25,20260420_064744,80.77,50.0,76.74,0.0061,18,instrumented
2026-04-20 06:56:35,20260420_064744,80.77,50.0,76.74,0.0061,19,instrumented
2026-04-20 06:56:45,20260420_064744,80.77,50.0,76.74,0.0061,20,instrumented
2026-04-20 06:56:56,20260420_064744,80.77,50.0,76.74,0.0061,21,instrumented
2026-04-20 06:57:06,20260420_064744,80.77,50.0,76.74,0.0061,22,instrumented
2026-04-20 06:57:16,20260420_064744,80.77,50.0,76.74,0.0061,23,instrumented
2026-04-20 06:57:28,20260420_064744,80.77,50.0,76.74,0.0061,24,instrumented
2026-04-20 06:57:39,20260420_064744,80.77,50.0,76.74,0.0061,25,instrumented
2026-04-20 06:57:49,20260420_064744,80.77,50.0,76.74,0.0061,26,instrumented
2026-04-20 06:58:00,20260420_064744,80.77,50.0,76.74,0.0061,27,instrumented
2026-04-20 06:58:10,20260420_064744,80.77,50.0,76.74,0.0061,28,instrumented
2026-04-20 06:58:20,20260420_064744,80.77,50.0,76.74,0.0061,29,instrumented
2026-04-20 06:58:30,20260420_064744,80.77,50.0,76.74,0.0061,30,instrumented
2026-04-20 06:58:40,20260420_064744,80.77,50.0,76.74,0.0061,31,instrumented
2026-04-20 06:58:50,20260420_064744,80.77,50.0,76.74,0.0061,32,instrumented
2026-04-20 06:59:00,20260420_064744,80.77,50.0,76.74,0.0061,33,instrumented
2026-04-20 06:59:10,20260420_064744,80.77,50.0,76.74,0.0061,34,instrumented
2026-04-20 06:59:21,20260420_064744,80.77,50.0,76.74,0.0061,35,instrumented
2026-04-20 06:59:31,20260420_064744,80.77,50.0,76.74,0.0061,36,instrumented
2026-04-20 06:59:41,20260420_064744,80.77,50.0,76.74,0.0061,37,instrumented
2026-04-20 06:59:51,20260420_064744,80.77,50.0,76.74,0.0061,38,instrumented
2026-04-20 07:00:01,20260420_064744,80.77,50.0,76.74,0.0061,39,instrumented
2026-04-20 07:00:11,20260420_064744,80.77,50.0,76.74,0.0061,40,instrumented
2026-04-20 07:00:21,20260420_064744,80.77,50.0,76.74,0.0061,41,instrumented
2026-04-20 07:00:33,20260420_064744,80.77,50.0,76.74,0.0061,42,instrumented
2026-04-20 07:00:43,20260420_064744,80.77,50.0,76.74,0.0061,43,instrumented
2026-04-20 07:00:53,20260420_064744,80.77,50.0,76.74,0.0061,44,instrumented
2026-04-20 07:01:04,20260420_064744,80.77,50.0,76.74,0.0061,45,instrumented
2026-04-20 07:01:14,20260420_064744,80.77,50.0,76.74,0.0061,46,instrumented
2026-04-20 07:01:24,20260420_064744,80.77,50.0,76.74,0.0061,47,instrumented
2026-04-20 07:01:25,20260420_064744,80.77,50.0,76.74,0.0061,48,instrumented
2026-04-20 07:01:36,20260420_064744,80.77,50.0,76.74,0.0061,49,instrumented
2026-04-20 07:01:46,20260420_064744,80.77,50.0,76.74,0.0061,50,instrumented
